indicator,API_UserName,obs_date,OpDiv,indicator_key,observations,curr_date
104.18.68.40,15920309593055310684,2025-01-05,CMS,104.18.68.40_CMS,1,2025-01-05
104.18.69.40,15920309593055310684,2025-01-05,CMS,104.18.69.40_CMS,35,2025-01-05
107.189.30.69,64853912235916233429,2025-01-05,OS,107.189.30.69_OS,6,2025-01-05
118.193.72.187,15920309593055310684,2025-01-05,CMS,118.193.72.187_CMS,8600,2025-01-05
118.193.72.187,13983566077459384977,2025-01-05,FDA,118.193.72.187_FDA,4352,2025-01-05
118.193.72.187,80363974983666420473,2025-01-05,IHS,118.193.72.187_IHS,1,2025-01-05
118.193.72.187,64853912235916233429,2025-01-05,OS,118.193.72.187_OS,2002,2025-01-05
119.200.13.201,15920309593055310684,2025-01-05,CMS,119.200.13.201_CMS,1413,2025-01-05
119.200.13.201,13983566077459384977,2025-01-05,FDA,119.200.13.201_FDA,1129,2025-01-05
119.200.13.201,64853912235916233429,2025-01-05,OS,119.200.13.201_OS,354,2025-01-05
139.59.138.57,15920309593055310684,2025-01-05,CMS,139.59.138.57_CMS,481,2025-01-05
146.70.204.173,15920309593055310684,2025-01-05,CMS,146.70.204.173_CMS,2,2025-01-05
146.71.50.198,00818860012482918321,2025-01-05,CDC,146.71.50.198_CDC,2,2025-01-05
146.71.50.198,15920309593055310684,2025-01-05,CMS,146.71.50.198_CMS,32449,2025-01-05
146.71.50.198,13983566077459384977,2025-01-05,FDA,146.71.50.198_FDA,27968,2025-01-05
146.71.50.198,80363974983666420473,2025-01-05,IHS,146.71.50.198_IHS,3,2025-01-05
146.71.50.198,64853912235916233429,2025-01-05,OS,146.71.50.198_OS,7871,2025-01-05
147.45.112.17,15920309593055310684,2025-01-05,CMS,147.45.112.17_CMS,44947,2025-01-05
147.45.112.17,13983566077459384977,2025-01-05,FDA,147.45.112.17_FDA,20,2025-01-05
147.45.112.222,15920309593055310684,2025-01-05,CMS,147.45.112.222_CMS,49304,2025-01-05
