indicator,API_UserName,obs_date,OpDiv,indicator_key,observations,curr_date
103.77.192.15,15920309593055310684,2024-03-12,CMS,103.77.192.15_CMS,19,2024-03-12
103.77.192.15,13983566077459384977,2024-03-12,FDA,103.77.192.15_FDA,2,2024-03-12
103.77.192.15,35664937356778434955,2024-03-12,HRSA,103.77.192.15_HRSA,3,2024-03-12
103.77.192.15,64853912235916233429,2024-03-12,OS,103.77.192.15_OS,1,2024-03-12
103.77.192.88,15920309593055310684,2024-03-12,CMS,103.77.192.88_CMS,34,2024-03-12
103.77.192.88,13983566077459384977,2024-03-12,FDA,103.77.192.88_FDA,4,2024-03-12
103.77.192.88,64853912235916233429,2024-03-12,OS,103.77.192.88_OS,7,2024-03-12
103.77.192.88,74198686107399967946,2024-03-12,VA,103.77.192.88_VA,1,2024-03-12
104.18.32.191,00818860012482918321,2024-03-12,CDC,104.18.32.191_CDC,4,2024-03-12
104.18.32.191,15920309593055310684,2024-03-12,CMS,104.18.32.191_CMS,6,2024-03-12
104.18.32.191,35664937356778434955,2024-03-12,HRSA,104.18.32.191_HRSA,8,2024-03-12
104.18.32.191,74198686107399967946,2024-03-12,VA,104.18.32.191_VA,48,2024-03-12
104.18.32.68,00818860012482918321,2024-03-12,CDC,104.18.32.68_CDC,13,2024-03-12
104.18.32.68,15920309593055310684,2024-03-12,CMS,104.18.32.68_CMS,10,2024-03-12
104.21.2.24,74198686107399967946,2024-03-12,VA,104.21.2.24_VA,1,2024-03-12
104.21.47.124,15920309593055310684,2024-03-12,CMS,104.21.47.124_CMS,41,2024-03-12
104.21.94.85,74198686107399967946,2024-03-12,VA,104.21.94.85_VA,4,2024-03-12
104.26.5.196,00818860012482918321,2024-03-12,CDC,104.26.5.196_CDC,17,2024-03-12
104.37.135.145,74198686107399967946,2024-03-12,VA,104.37.135.145_VA,4,2024-03-12
108.61.171.103,00818860012482918321,2024-03-12,CDC,108.61.171.103_CDC,275,2024-03-12
136.144.43.81,13520457953477229971,2024-03-12,HHS,136.144.43.81_HHS,2,2024-03-12
138.199.21.209,13520457953477229971,2024-03-12,HHS,138.199.21.209_HHS,20,2024-03-12
138.199.21.209,64853912235916233429,2024-03-12,OS,138.199.21.209_OS,2,2024-03-12
142.4.218.114,15920309593055310684,2024-03-12,CMS,142.4.218.114_CMS,10,2024-03-12
142.4.218.114,13983566077459384977,2024-03-12,FDA,142.4.218.114_FDA,5,2024-03-12
142.4.218.114,64853912235916233429,2024-03-12,OS,142.4.218.114_OS,7,2024-03-12
142.54.229.249,35664937356778434955,2024-03-12,HRSA,142.54.229.249_HRSA,59,2024-03-12
142.54.229.249,74198686107399967946,2024-03-12,VA,142.54.229.249_VA,2,2024-03-12
146.70.112.126,13520457953477229971,2024-03-12,HHS,146.70.112.126_HHS,384,2024-03-12
146.70.45.166,64853912235916233429,2024-03-12,OS,146.70.45.166_OS,8,2024-03-12
146.70.45.166,74198686107399967946,2024-03-12,VA,146.70.45.166_VA,20,2024-03-12
146.70.72.131,13520457953477229971,2024-03-12,HHS,146.70.72.131_HHS,3,2024-03-12
149.154.158.154,13520457953477229971,2024-03-12,HHS,149.154.158.154_HHS,3,2024-03-12
152.89.218.212,13520457953477229971,2024-03-12,HHS,152.89.218.212_HHS,4,2024-03-12
162.241.143.24,13520457953477229971,2024-03-12,HHS,162.241.143.24_HHS,10,2024-03-12
162.241.216.236,74198686107399967946,2024-03-12,VA,162.241.216.236_VA,6,2024-03-12
165.22.160.179,15920309593055310684,2024-03-12,CMS,165.22.160.179_CMS,3121,2024-03-12
165.22.160.179,13983566077459384977,2024-03-12,FDA,165.22.160.179_FDA,1792,2024-03-12
165.22.160.179,13520457953477229971,2024-03-12,HHS,165.22.160.179_HHS,2192,2024-03-12
165.22.160.179,35664937356778434955,2024-03-12,HRSA,165.22.160.179_HRSA,203,2024-03-12
165.22.160.179,64853912235916233429,2024-03-12,OS,165.22.160.179_OS,1294,2024-03-12
171.25.193.20,13983566077459384977,2024-03-12,FDA,171.25.193.20_FDA,1,2024-03-12
171.25.193.20,13520457953477229971,2024-03-12,HHS,171.25.193.20_HHS,1,2024-03-12
171.25.193.20,64853912235916233429,2024-03-12,OS,171.25.193.20_OS,1,2024-03-12
171.25.193.20,74198686107399967946,2024-03-12,VA,171.25.193.20_VA,3,2024-03-12
171.25.193.25,13983566077459384977,2024-03-12,FDA,171.25.193.25_FDA,6,2024-03-12
171.25.193.25,13520457953477229971,2024-03-12,HHS,171.25.193.25_HHS,2,2024-03-12
171.25.193.25,64853912235916233429,2024-03-12,OS,171.25.193.25_OS,6,2024-03-12
171.25.193.77,15920309593055310684,2024-03-12,CMS,171.25.193.77_CMS,16,2024-03-12
171.25.193.77,13983566077459384977,2024-03-12,FDA,171.25.193.77_FDA,7,2024-03-12
171.25.193.77,13520457953477229971,2024-03-12,HHS,171.25.193.77_HHS,1,2024-03-12
171.25.193.77,64853912235916233429,2024-03-12,OS,171.25.193.77_OS,2,2024-03-12
171.25.193.77,74198686107399967946,2024-03-12,VA,171.25.193.77_VA,18,2024-03-12
172.98.33.195,13520457953477229971,2024-03-12,HHS,172.98.33.195_HHS,2,2024-03-12
172.98.33.195,74198686107399967946,2024-03-12,VA,172.98.33.195_VA,15,2024-03-12
173.239.204.129,15920309593055310684,2024-03-12,CMS,173.239.204.129_CMS,2,2024-03-12
