indicator,API_UserName,obs_date,OpDiv,indicator_key,observations,curr_date
102.165.16.161,00818860012482918321,2024-12-04,CDC,102.165.16.161_CDC,3,2024-12-04
103.149.249.226,64853912235916233429,2024-12-04,OS,103.149.249.226_OS,4,2024-12-04
104.18.68.40,15920309593055310684,2024-12-04,CMS,104.18.68.40_CMS,201,2024-12-04
104.18.69.40,15920309593055310684,2024-12-04,CMS,104.18.69.40_CMS,232,2024-12-04
104.21.3.76,15920309593055310684,2024-12-04,CMS,104.21.3.76_CMS,4,2024-12-04
104.21.61.32,00818860012482918321,2024-12-04,CDC,104.21.61.32_CDC,21,2024-12-04
104.21.63.140,15920309593055310684,2024-12-04,CMS,104.21.63.140_CMS,86,2024-12-04
107.189.3.94,15920309593055310684,2024-12-04,CMS,107.189.3.94_CMS,6,2024-12-04
107.189.30.69,13983566077459384977,2024-12-04,FDA,107.189.30.69_FDA,5,2024-12-04
107.189.30.69,64853912235916233429,2024-12-04,OS,107.189.30.69_OS,1,2024-12-04
116.206.254.114,15920309593055310684,2024-12-04,CMS,116.206.254.114_CMS,131,2024-12-04
118.193.72.187,15920309593055310684,2024-12-04,CMS,118.193.72.187_CMS,25122,2024-12-04
118.193.72.187,13983566077459384977,2024-12-04,FDA,118.193.72.187_FDA,4568,2024-12-04
118.193.72.187,13520457953477229971,2024-12-04,HHS,118.193.72.187_HHS,8,2024-12-04
118.193.72.187,64853912235916233429,2024-12-04,OS,118.193.72.187_OS,2887,2024-12-04
119.200.13.201,15920309593055310684,2024-12-04,CMS,119.200.13.201_CMS,1521,2024-12-04
119.200.13.201,13983566077459384977,2024-12-04,FDA,119.200.13.201_FDA,1195,2024-12-04
119.200.13.201,13520457953477229971,2024-12-04,HHS,119.200.13.201_HHS,2,2024-12-04
119.200.13.201,35664937356778434955,2024-12-04,HRSA,119.200.13.201_HRSA,145,2024-12-04
119.200.13.201,64853912235916233429,2024-12-04,OS,119.200.13.201_OS,214,2024-12-04
139.59.147.83,15920309593055310684,2024-12-04,CMS,139.59.147.83_CMS,3551,2024-12-04
139.59.147.83,13983566077459384977,2024-12-04,FDA,139.59.147.83_FDA,2641,2024-12-04
139.59.147.83,13520457953477229971,2024-12-04,HHS,139.59.147.83_HHS,4,2024-12-04
139.59.147.83,35664937356778434955,2024-12-04,HRSA,139.59.147.83_HRSA,363,2024-12-04
139.59.147.83,64853912235916233429,2024-12-04,OS,139.59.147.83_OS,469,2024-12-04
146.70.45.166,64853912235916233429,2024-12-04,OS,146.70.45.166_OS,16,2024-12-04
146.71.50.198,15920309593055310684,2024-12-04,CMS,146.71.50.198_CMS,15848,2024-12-04
146.71.50.198,13983566077459384977,2024-12-04,FDA,146.71.50.198_FDA,17148,2024-12-04
146.71.50.198,13520457953477229971,2024-12-04,HHS,146.71.50.198_HHS,39,2024-12-04
146.71.50.198,35664937356778434955,2024-12-04,HRSA,146.71.50.198_HRSA,2142,2024-12-04
