indicator,API_UserName,obs_date,OpDiv,indicator_key,observations,curr_date
104.18.68.40,15920309593055310684,2024-12-28,CMS,104.18.68.40_CMS,1,2024-12-28
104.21.3.76,80363974983666420473,2024-12-28,IHS,104.21.3.76_IHS,4,2024-12-28
118.193.72.187,15920309593055310684,2024-12-28,CMS,118.193.72.187_CMS,20740,2024-12-28
118.193.72.187,13983566077459384977,2024-12-28,FDA,118.193.72.187_FDA,2304,2024-12-28
118.193.72.187,80363974983666420473,2024-12-28,IHS,118.193.72.187_IHS,3,2024-12-28
118.193.72.187,64853912235916233429,2024-12-28,OS,118.193.72.187_OS,4216,2024-12-28
119.200.13.201,15920309593055310684,2024-12-28,CMS,119.200.13.201_CMS,1446,2024-12-28
119.200.13.201,13983566077459384977,2024-12-28,FDA,119.200.13.201_FDA,1048,2024-12-28
119.200.13.201,64853912235916233429,2024-12-28,OS,119.200.13.201_OS,346,2024-12-28
146.70.45.166,80363974983666420473,2024-12-28,IHS,146.70.45.166_IHS,9,2024-12-28
146.70.45.166,64853912235916233429,2024-12-28,OS,146.70.45.166_OS,2,2024-12-28
146.71.50.198,15920309593055310684,2024-12-28,CMS,146.71.50.198_CMS,47147,2024-12-28
146.71.50.198,13983566077459384977,2024-12-28,FDA,146.71.50.198_FDA,31573,2024-12-28
146.71.50.198,80363974983666420473,2024-12-28,IHS,146.71.50.198_IHS,5,2024-12-28
146.71.50.198,64853912235916233429,2024-12-28,OS,146.71.50.198_OS,9226,2024-12-28
147.45.112.17,15920309593055310684,2024-12-28,CMS,147.45.112.17_CMS,638,2024-12-28
147.45.112.222,15920309593055310684,2024-12-28,CMS,147.45.112.222_CMS,2283,2024-12-28
147.45.76.186,15920309593055310684,2024-12-28,CMS,147.45.76.186_CMS,14,2024-12-28
147.45.76.186,13983566077459384977,2024-12-28,FDA,147.45.76.186_FDA,55,2024-12-28
147.45.76.186,64853912235916233429,2024-12-28,OS,147.45.76.186_OS,5,2024-12-28
149.102.224.185,13983566077459384977,2024-12-28,FDA,149.102.224.185_FDA,1,2024-12-28
149.88.17.139,15920309593055310684,2024-12-28,CMS,149.88.17.139_CMS,5,2024-12-28
152.32.128.214,15920309593055310684,2024-12-28,CMS,152.32.128.214_CMS,5063,2024-12-28
152.32.128.214,13983566077459384977,2024-12-28,FDA,152.32.128.214_FDA,3534,2024-12-28
152.32.128.214,80363974983666420473,2024-12-28,IHS,152.32.128.214_IHS,3,2024-12-28
152.32.128.214,64853912235916233429,2024-12-28,OS,152.32.128.214_OS,1104,2024-12-28
162.142.125.242,00818860012482918321,2024-12-28,CDC,162.142.125.242_CDC,2,2024-12-28
162.142.125.242,15920309593055310684,2024-12-28,CMS,162.142.125.242_CMS,218107,2024-12-28
162.142.125.242,13983566077459384977,2024-12-28,FDA,162.142.125.242_FDA,156582,2024-12-28
162.142.125.242,80363974983666420473,2024-12-28,IHS,162.142.125.242_IHS,19,2024-12-28
162.142.125.242,64853912235916233429,2024-12-28,OS,162.142.125.242_OS,44936,2024-12-28
162.142.125.247,00818860012482918321,2024-12-28,CDC,162.142.125.247_CDC,6,2024-12-28
162.142.125.247,15920309593055310684,2024-12-28,CMS,162.142.125.247_CMS,217779,2024-12-28
162.142.125.247,13983566077459384977,2024-12-28,FDA,162.142.125.247_FDA,156479,2024-12-28
162.142.125.247,80363974983666420473,2024-12-28,IHS,162.142.125.247_IHS,13,2024-12-28
162.142.125.247,64853912235916233429,2024-12-28,OS,162.142.125.247_OS,45144,2024-12-28
162.142.125.255,00818860012482918321,2024-12-28,CDC,162.142.125.255_CDC,2,2024-12-28
162.142.125.255,15920309593055310684,2024-12-28,CMS,162.142.125.255_CMS,218189,2024-12-28
162.142.125.255,13983566077459384977,2024-12-28,FDA,162.142.125.255_FDA,156637,2024-12-28
162.142.125.255,80363974983666420473,2024-12-28,IHS,162.142.125.255_IHS,26,2024-12-28
162.142.125.255,64853912235916233429,2024-12-28,OS,162.142.125.255_OS,45157,2024-12-28
164.92.231.207,15920309593055310684,2024-12-28,CMS,164.92.231.207_CMS,685,2024-12-28
165.22.54.16,15920309593055310684,2024-12-28,CMS,165.22.54.16_CMS,516,2024-12-28
172.240.108.68,00818860012482918321,2024-12-28,CDC,172.240.108.68_CDC,13,2024-12-28
172.240.108.68,80363974983666420473,2024-12-28,IHS,172.240.108.68_IHS,99,2024-12-28
176.113.74.86,15920309593055310684,2024-12-28,CMS,176.113.74.86_CMS,1,2024-12-28
183.215.194.158,15920309593055310684,2024-12-28,CMS,183.215.194.158_CMS,5025,2024-12-28
183.215.194.158,13983566077459384977,2024-12-28,FDA,183.215.194.158_FDA,3984,2024-12-28
183.215.194.158,64853912235916233429,2024-12-28,OS,183.215.194.158_OS,1016,2024-12-28
185.129.62.62,13983566077459384977,2024-12-28,FDA,185.129.62.62_FDA,4,2024-12-28
185.208.159.43,15920309593055310684,2024-12-28,CMS,185.208.159.43_CMS,13031,2024-12-28
185.220.100.240,13983566077459384977,2024-12-28,FDA,185.220.100.240_FDA,4,2024-12-28
185.220.100.240,64853912235916233429,2024-12-28,OS,185.220.100.240_OS,1,2024-12-28
185.230.63.171,15920309593055310684,2024-12-28,CMS,185.230.63.171_CMS,1,2024-12-28
185.230.63.171,80363974983666420473,2024-12-28,IHS,185.230.63.171_IHS,208,2024-12-28
185.241.208.204,64853912235916233429,2024-12-28,OS,185.241.208.204_OS,8,2024-12-28
185.32.126.65,13983566077459384977,2024-12-28,FDA,185.32.126.65_FDA,25,2024-12-28
185.99.133.112,64853912235916233429,2024-12-28,OS,185.99.133.112_OS,6,2024-12-28
191.96.36.115,15920309593055310684,2024-12-28,CMS,191.96.36.115_CMS,2,2024-12-28
191.96.36.115,13983566077459384977,2024-12-28,FDA,191.96.36.115_FDA,2,2024-12-28
191.96.36.115,64853912235916233429,2024-12-28,OS,191.96.36.115_OS,6,2024-12-28
192.42.116.191,15920309593055310684,2024-12-28,CMS,192.42.116.191_CMS,4,2024-12-28
193.32.162.79,15920309593055310684,2024-12-28,CMS,193.32.162.79_CMS,8752,2024-12-28
193.32.162.79,13983566077459384977,2024-12-28,FDA,193.32.162.79_FDA,7677,2024-12-28
193.32.162.79,80363974983666420473,2024-12-28,IHS,193.32.162.79_IHS,3,2024-12-28
193.32.162.79,64853912235916233429,2024-12-28,OS,193.32.162.79_OS,1960,2024-12-28
193.32.162.83,15920309593055310684,2024-12-28,CMS,193.32.162.83_CMS,1450,2024-12-28
193.32.162.83,64853912235916233429,2024-12-28,OS,193.32.162.83_OS,400,2024-12-28
194.165.16.76,15920309593055310684,2024-12-28,CMS,194.165.16.76_CMS,7262,2024-12-28
194.165.16.76,13983566077459384977,2024-12-28,FDA,194.165.16.76_FDA,3,2024-12-28
197.156.93.93,15920309593055310684,2024-12-28,CMS,197.156.93.93_CMS,1,2024-12-28
201.183.247.58,15920309593055310684,2024-12-28,CMS,201.183.247.58_CMS,7,2024-12-28
202.112.237.201,15920309593055310684,2024-12-28,CMS,202.112.237.201_CMS,134,2024-12-28
205.169.39.195,15920309593055310684,2024-12-28,CMS,205.169.39.195_CMS,5,2024-12-28
207.244.71.82,64853912235916233429,2024-12-28,OS,207.244.71.82_OS,2,2024-12-28
207.244.71.84,64853912235916233429,2024-12-28,OS,207.244.71.84_OS,10,2024-12-28
207.244.89.162,80363974983666420473,2024-12-28,IHS,207.244.89.162_IHS,13,2024-12-28
207.244.89.162,64853912235916233429,2024-12-28,OS,207.244.89.162_OS,5,2024-12-28
208.87.233.190,64853912235916233429,2024-12-28,OS,208.87.233.190_OS,22,2024-12-28
211.143.253.166,15920309593055310684,2024-12-28,CMS,211.143.253.166_CMS,2,2024-12-28
216.218.130.2,00818860012482918321,2024-12-28,CDC,216.218.130.2_CDC,18,2024-12-28
216.98.158.52,13983566077459384977,2024-12-28,FDA,216.98.158.52_FDA,2156,2024-12-28
221.222.184.230,15920309593055310684,2024-12-28,CMS,221.222.184.230_CMS,6961,2024-12-28
221.222.184.230,13983566077459384977,2024-12-28,FDA,221.222.184.230_FDA,4969,2024-12-28
221.222.184.230,80363974983666420473,2024-12-28,IHS,221.222.184.230_IHS,1,2024-12-28
221.222.184.230,64853912235916233429,2024-12-28,OS,221.222.184.230_OS,1437,2024-12-28
23.106.56.38,64853912235916233429,2024-12-28,OS,23.106.56.38_OS,8,2024-12-28
23.106.56.54,64853912235916233429,2024-12-28,OS,23.106.56.54_OS,2,2024-12-28
23.26.221.26,00818860012482918321,2024-12-28,CDC,23.26.221.26_CDC,51,2024-12-28
23.26.221.30,00818860012482918321,2024-12-28,CDC,23.26.221.30_CDC,54,2024-12-28
23.26.221.8,00818860012482918321,2024-12-28,CDC,23.26.221.8_CDC,47,2024-12-28
34.107.221.82,15920309593055310684,2024-12-28,CMS,34.107.221.82_CMS,20380,2024-12-28
34.160.111.145,00818860012482918321,2024-12-28,CDC,34.160.111.145_CDC,7,2024-12-28
34.160.111.145,15920309593055310684,2024-12-28,CMS,34.160.111.145_CMS,90,2024-12-28
37.19.200.151,15920309593055310684,2024-12-28,CMS,37.19.200.151_CMS,2,2024-12-28
37.46.115.17,00818860012482918321,2024-12-28,CDC,37.46.115.17_CDC,100,2024-12-28
45.227.254.55,13983566077459384977,2024-12-28,FDA,45.227.254.55_FDA,3,2024-12-28
45.83.220.203,15920309593055310684,2024-12-28,CMS,45.83.220.203_CMS,2,2024-12-28
46.246.8.29,00818860012482918321,2024-12-28,CDC,46.246.8.29_CDC,30,2024-12-28
46.246.8.90,00818860012482918321,2024-12-28,CDC,46.246.8.90_CDC,37,2024-12-28
61.153.184.151,15920309593055310684,2024-12-28,CMS,61.153.184.151_CMS,1046,2024-12-28
61.153.184.151,13983566077459384977,2024-12-28,FDA,61.153.184.151_FDA,748,2024-12-28
61.153.184.151,64853912235916233429,2024-12-28,OS,61.153.184.151_OS,197,2024-12-28
63.143.57.180,13983566077459384977,2024-12-28,FDA,63.143.57.180_FDA,2152,2024-12-28
64.64.112.145,00818860012482918321,2024-12-28,CDC,64.64.112.145_CDC,97,2024-12-28
64.64.112.156,00818860012482918321,2024-12-28,CDC,64.64.112.156_CDC,98,2024-12-28
66.235.168.222,64853912235916233429,2024-12-28,OS,66.235.168.222_OS,6,2024-12-28
66.240.227.52,13983566077459384977,2024-12-28,FDA,66.240.227.52_FDA,21,2024-12-28
72.21.210.29,15920309593055310684,2024-12-28,CMS,72.21.210.29_CMS,6,2024-12-28
74.63.212.51,13983566077459384977,2024-12-28,FDA,74.63.212.51_FDA,483,2024-12-28
79.110.62.138,15920309593055310684,2024-12-28,CMS,79.110.62.138_CMS,416,2024-12-28
79.110.62.138,80363974983666420473,2024-12-28,IHS,79.110.62.138_IHS,455,2024-12-28
79.110.62.149,15920309593055310684,2024-12-28,CMS,79.110.62.149_CMS,14,2024-12-28
79.110.62.162,15920309593055310684,2024-12-28,CMS,79.110.62.162_CMS,429,2024-12-28
79.110.62.162,80363974983666420473,2024-12-28,IHS,79.110.62.162_IHS,422,2024-12-28
79.110.62.199,15920309593055310684,2024-12-28,CMS,79.110.62.199_CMS,426,2024-12-28
79.110.62.199,80363974983666420473,2024-12-28,IHS,79.110.62.199_IHS,395,2024-12-28
79.110.62.21,15920309593055310684,2024-12-28,CMS,79.110.62.21_CMS,1,2024-12-28
79.110.62.49,15920309593055310684,2024-12-28,CMS,79.110.62.49_CMS,424,2024-12-28
79.110.62.49,80363974983666420473,2024-12-28,IHS,79.110.62.49_IHS,411,2024-12-28
80.66.83.46,15920309593055310684,2024-12-28,CMS,80.66.83.46_CMS,3181,2024-12-28
80.66.83.46,13983566077459384977,2024-12-28,FDA,80.66.83.46_FDA,663742,2024-12-28
80.66.83.46,80363974983666420473,2024-12-28,IHS,80.66.83.46_IHS,97,2024-12-28
80.66.83.46,64853912235916233429,2024-12-28,OS,80.66.83.46_OS,960,2024-12-28
80.66.83.49,15920309593055310684,2024-12-28,CMS,80.66.83.49_CMS,16029,2024-12-28
80.66.83.49,13983566077459384977,2024-12-28,FDA,80.66.83.49_FDA,713887,2024-12-28
80.66.83.49,80363974983666420473,2024-12-28,IHS,80.66.83.49_IHS,92,2024-12-28
80.66.83.49,64853912235916233429,2024-12-28,OS,80.66.83.49_OS,3719,2024-12-28
84.239.31.15,00818860012482918321,2024-12-28,CDC,84.239.31.15_CDC,100,2024-12-28
84.239.47.7,00818860012482918321,2024-12-28,CDC,84.239.47.7_CDC,51,2024-12-28
85.203.39.231,15920309593055310684,2024-12-28,CMS,85.203.39.231_CMS,1,2024-12-28
87.236.176.51,15920309593055310684,2024-12-28,CMS,87.236.176.51_CMS,8,2024-12-28
87.236.176.51,13983566077459384977,2024-12-28,FDA,87.236.176.51_FDA,3,2024-12-28
87.236.176.51,64853912235916233429,2024-12-28,OS,87.236.176.51_OS,2,2024-12-28
89.187.187.69,15920309593055310684,2024-12-28,CMS,89.187.187.69_CMS,30,2024-12-28
89.187.187.69,13983566077459384977,2024-12-28,FDA,89.187.187.69_FDA,15,2024-12-28
89.187.187.69,64853912235916233429,2024-12-28,OS,89.187.187.69_OS,1,2024-12-28
94.23.26.20,15920309593055310684,2024-12-28,CMS,94.23.26.20_CMS,1,2024-12-28
95.214.55.43,15920309593055310684,2024-12-28,CMS,95.214.55.43_CMS,2,2024-12-28
bounces@mail.na3.adobesign.com,13983566077459384977,2024-12-28,FDA,bounces@mail.na3.adobesign.com_FDA,2,2024-12-28
harmony.raga@yahoo.com,13983566077459384977,2024-12-28,FDA,harmony.raga@yahoo.com_FDA,30,2024-12-28
i.postimg.cc,15920309593055310684,2024-12-28,CMS,i.postimg.cc_CMS,15,2024-12-28
i.postimg.cc,13983566077459384977,2024-12-28,FDA,i.postimg.cc_FDA,1,2024-12-28
monitor.clickcease.com,15920309593055310684,2024-12-28,CMS,monitor.clickcease.com_CMS,3,2024-12-28
