indicator,API_UserName,obs_date,OpDiv,indicator_key,observations,curr_date
104.18.32.191,74198686107399967946,2024-01-15,VA,104.18.32.191_VA,41,2024-01-15
104.18.32.68,13520457953477229971,2024-01-15,HHS,104.18.32.68_HHS,1,2024-01-15
104.21.61.32,15920309593055310684,2024-01-15,CMS,104.21.61.32_CMS,2,2024-01-15
123.254.109.77,13983566077459384977,2024-01-15,FDA,123.254.109.77_FDA,1601,2024-01-15
123.254.109.77,74198686107399967946,2024-01-15,VA,123.254.109.77_VA,2,2024-01-15
136.144.43.81,13520457953477229971,2024-01-15,HHS,136.144.43.81_HHS,1,2024-01-15
138.199.21.209,74198686107399967946,2024-01-15,VA,138.199.21.209_VA,6,2024-01-15
142.4.218.114,13983566077459384977,2024-01-15,FDA,142.4.218.114_FDA,10,2024-01-15
142.4.218.114,13520457953477229971,2024-01-15,HHS,142.4.218.114_HHS,9,2024-01-15
142.4.218.114,64853912235916233429,2024-01-15,OS,142.4.218.114_OS,1,2024-01-15
142.93.141.67,15920309593055310684,2024-01-15,CMS,142.93.141.67_CMS,8,2024-01-15
142.93.141.67,13983566077459384977,2024-01-15,FDA,142.93.141.67_FDA,20,2024-01-15
142.93.141.67,13520457953477229971,2024-01-15,HHS,142.93.141.67_HHS,18,2024-01-15
142.93.141.67,64853912235916233429,2024-01-15,OS,142.93.141.67_OS,9,2024-01-15
146.70.103.228,13983566077459384977,2024-01-15,FDA,146.70.103.228_FDA,10,2024-01-15
146.70.103.228,13520457953477229971,2024-01-15,HHS,146.70.103.228_HHS,4,2024-01-15
146.70.103.228,64853912235916233429,2024-01-15,OS,146.70.103.228_OS,1,2024-01-15
146.70.112.126,13520457953477229971,2024-01-15,HHS,146.70.112.126_HHS,119,2024-01-15
146.70.113.121,13520457953477229971,2024-01-15,HHS,146.70.113.121_HHS,6,2024-01-15
146.70.45.166,13520457953477229971,2024-01-15,HHS,146.70.45.166_HHS,86,2024-01-15
146.70.45.166,64853912235916233429,2024-01-15,OS,146.70.45.166_OS,2,2024-01-15
146.70.45.182,13520457953477229971,2024-01-15,HHS,146.70.45.182_HHS,106,2024-01-15
146.70.45.182,64853912235916233429,2024-01-15,OS,146.70.45.182_OS,6,2024-01-15
146.70.45.213,13520457953477229971,2024-01-15,HHS,146.70.45.213_HHS,8,2024-01-15
146.70.72.131,64853912235916233429,2024-01-15,OS,146.70.72.131_OS,18,2024-01-15
149.34.242.50,13520457953477229971,2024-01-15,HHS,149.34.242.50_HHS,3,2024-01-15
154.91.255.180,13520457953477229971,2024-01-15,HHS,154.91.255.180_HHS,11,2024-01-15
162.210.194.35,13520457953477229971,2024-01-15,HHS,162.210.194.35_HHS,102,2024-01-15
162.210.194.35,64853912235916233429,2024-01-15,OS,162.210.194.35_OS,69,2024-01-15
162.247.74.27,13520457953477229971,2024-01-15,HHS,162.247.74.27_HHS,2,2024-01-15
171.25.193.20,15920309593055310684,2024-01-15,CMS,171.25.193.20_CMS,68,2024-01-15
171.25.193.20,13983566077459384977,2024-01-15,FDA,171.25.193.20_FDA,35,2024-01-15
171.25.193.20,13520457953477229971,2024-01-15,HHS,171.25.193.20_HHS,3,2024-01-15
171.25.193.20,64853912235916233429,2024-01-15,OS,171.25.193.20_OS,31,2024-01-15
171.25.193.20,74198686107399967946,2024-01-15,VA,171.25.193.20_VA,54,2024-01-15
171.25.193.235,13520457953477229971,2024-01-15,HHS,171.25.193.235_HHS,9,2024-01-15
171.25.193.25,15920309593055310684,2024-01-15,CMS,171.25.193.25_CMS,80,2024-01-15
171.25.193.25,13983566077459384977,2024-01-15,FDA,171.25.193.25_FDA,32,2024-01-15
171.25.193.25,13520457953477229971,2024-01-15,HHS,171.25.193.25_HHS,10,2024-01-15
171.25.193.25,64853912235916233429,2024-01-15,OS,171.25.193.25_OS,20,2024-01-15
171.25.193.77,15920309593055310684,2024-01-15,CMS,171.25.193.77_CMS,187,2024-01-15
171.25.193.77,13983566077459384977,2024-01-15,FDA,171.25.193.77_FDA,84,2024-01-15
171.25.193.77,13520457953477229971,2024-01-15,HHS,171.25.193.77_HHS,4,2024-01-15
171.25.193.77,64853912235916233429,2024-01-15,OS,171.25.193.77_OS,41,2024-01-15
171.25.193.77,74198686107399967946,2024-01-15,VA,171.25.193.77_VA,54,2024-01-15
171.25.193.78,15920309593055310684,2024-01-15,CMS,171.25.193.78_CMS,189,2024-01-15
171.25.193.78,13983566077459384977,2024-01-15,FDA,171.25.193.78_FDA,99,2024-01-15
171.25.193.78,13520457953477229971,2024-01-15,HHS,171.25.193.78_HHS,6,2024-01-15
171.25.193.78,64853912235916233429,2024-01-15,OS,171.25.193.78_OS,46,2024-01-15
171.25.193.78,74198686107399967946,2024-01-15,VA,171.25.193.78_VA,46,2024-01-15
172.104.131.24,15920309593055310684,2024-01-15,CMS,172.104.131.24_CMS,64196,2024-01-15
172.104.131.24,13983566077459384977,2024-01-15,FDA,172.104.131.24_FDA,121534,2024-01-15
172.104.131.24,13520457953477229971,2024-01-15,HHS,172.104.131.24_HHS,304,2024-01-15
172.104.131.24,64853912235916233429,2024-01-15,OS,172.104.131.24_OS,81188,2024-01-15
172.98.33.195,13520457953477229971,2024-01-15,HHS,172.98.33.195_HHS,6,2024-01-15
172.98.33.195,74198686107399967946,2024-01-15,VA,172.98.33.195_VA,10,2024-01-15
173.239.204.130,13520457953477229971,2024-01-15,HHS,173.239.204.130_HHS,1,2024-01-15
173.239.204.132,13520457953477229971,2024-01-15,HHS,173.239.204.132_HHS,3,2024-01-15
173.239.204.133,13520457953477229971,2024-01-15,HHS,173.239.204.133_HHS,4,2024-01-15
173.53.43.7,74198686107399967946,2024-01-15,VA,173.53.43.7_VA,6,2024-01-15
175.6.103.17,64853912235916233429,2024-01-15,OS,175.6.103.17_OS,2,2024-01-15
184.168.131.241,74198686107399967946,2024-01-15,VA,184.168.131.241_VA,4,2024-01-15
185.129.62.62,15920309593055310684,2024-01-15,CMS,185.129.62.62_CMS,1127,2024-01-15
185.129.62.62,13983566077459384977,2024-01-15,FDA,185.129.62.62_FDA,546,2024-01-15
185.129.62.62,13520457953477229971,2024-01-15,HHS,185.129.62.62_HHS,49,2024-01-15
185.129.62.62,64853912235916233429,2024-01-15,OS,185.129.62.62_OS,383,2024-01-15
185.202.220.239,74198686107399967946,2024-01-15,VA,185.202.220.239_VA,6,2024-01-15
185.220.101.182,15920309593055310684,2024-01-15,CMS,185.220.101.182_CMS,514,2024-01-15
185.220.101.182,13983566077459384977,2024-01-15,FDA,185.220.101.182_FDA,133,2024-01-15
185.220.101.182,13520457953477229971,2024-01-15,HHS,185.220.101.182_HHS,25,2024-01-15
185.220.101.182,64853912235916233429,2024-01-15,OS,185.220.101.182_OS,75,2024-01-15
185.220.101.58,15920309593055310684,2024-01-15,CMS,185.220.101.58_CMS,465,2024-01-15
185.220.101.58,13983566077459384977,2024-01-15,FDA,185.220.101.58_FDA,226,2024-01-15
185.220.101.58,13520457953477229971,2024-01-15,HHS,185.220.101.58_HHS,24,2024-01-15
185.220.101.58,64853912235916233429,2024-01-15,OS,185.220.101.58_OS,98,2024-01-15
185.220.101.60,15920309593055310684,2024-01-15,CMS,185.220.101.60_CMS,442,2024-01-15
185.220.101.60,13983566077459384977,2024-01-15,FDA,185.220.101.60_FDA,259,2024-01-15
185.220.101.60,13520457953477229971,2024-01-15,HHS,185.220.101.60_HHS,28,2024-01-15
185.220.101.60,64853912235916233429,2024-01-15,OS,185.220.101.60_OS,140,2024-01-15
185.220.102.241,15920309593055310684,2024-01-15,CMS,185.220.102.241_CMS,157,2024-01-15
185.220.102.241,13983566077459384977,2024-01-15,FDA,185.220.102.241_FDA,65,2024-01-15
185.220.102.241,13520457953477229971,2024-01-15,HHS,185.220.102.241_HHS,7,2024-01-15
185.220.102.241,64853912235916233429,2024-01-15,OS,185.220.102.241_OS,28,2024-01-15
185.220.102.241,74198686107399967946,2024-01-15,VA,185.220.102.241_VA,50,2024-01-15
185.220.102.242,15920309593055310684,2024-01-15,CMS,185.220.102.242_CMS,139,2024-01-15
185.220.102.242,13983566077459384977,2024-01-15,FDA,185.220.102.242_FDA,105,2024-01-15
