indicator,API_UserName,obs_date,OpDiv,indicator_key,observations,curr_date
104.18.32.191,00818860012482918321,2024-03-18,CDC,104.18.32.191_CDC,3,2024-03-18
104.18.32.191,74198686107399967946,2024-03-18,VA,104.18.32.191_VA,48,2024-03-18
104.18.32.68,15920309593055310684,2024-03-18,CMS,104.18.32.68_CMS,10,2024-03-18
104.21.44.238,00818860012482918321,2024-03-18,CDC,104.21.44.238_CDC,18,2024-03-18
136.144.43.81,13520457953477229971,2024-03-18,HHS,136.144.43.81_HHS,1,2024-03-18
138.199.21.209,13520457953477229971,2024-03-18,HHS,138.199.21.209_HHS,23,2024-03-18
139.59.107.152,64853912235916233429,2024-03-18,OS,139.59.107.152_OS,2,2024-03-18
142.4.218.114,15920309593055310684,2024-03-18,CMS,142.4.218.114_CMS,10,2024-03-18
142.4.218.114,13983566077459384977,2024-03-18,FDA,142.4.218.114_FDA,6,2024-03-18
142.4.218.114,13520457953477229971,2024-03-18,HHS,142.4.218.114_HHS,2,2024-03-18
142.4.218.114,64853912235916233429,2024-03-18,OS,142.4.218.114_OS,13,2024-03-18
146.70.45.166,00818860012482918321,2024-03-18,CDC,146.70.45.166_CDC,4,2024-03-18
146.70.45.166,74198686107399967946,2024-03-18,VA,146.70.45.166_VA,18,2024-03-18
146.70.45.182,13983566077459384977,2024-03-18,FDA,146.70.45.182_FDA,1,2024-03-18
146.70.45.182,13520457953477229971,2024-03-18,HHS,146.70.45.182_HHS,128,2024-03-18
146.70.45.182,64853912235916233429,2024-03-18,OS,146.70.45.182_OS,4,2024-03-18
146.70.94.236,64853912235916233429,2024-03-18,OS,146.70.94.236_OS,2,2024-03-18
149.154.158.154,13520457953477229971,2024-03-18,HHS,149.154.158.154_HHS,3,2024-03-18
149.34.242.50,13520457953477229971,2024-03-18,HHS,149.34.242.50_HHS,11,2024-03-18
162.241.216.236,74198686107399967946,2024-03-18,VA,162.241.216.236_VA,8,2024-03-18
162.241.248.14,00818860012482918321,2024-03-18,CDC,162.241.248.14_CDC,12,2024-03-18
165.22.160.179,15920309593055310684,2024-03-18,CMS,165.22.160.179_CMS,6682,2024-03-18
165.22.160.179,13983566077459384977,2024-03-18,FDA,165.22.160.179_FDA,2801,2024-03-18
165.22.160.179,13520457953477229971,2024-03-18,HHS,165.22.160.179_HHS,1797,2024-03-18
165.22.160.179,35664937356778434955,2024-03-18,HRSA,165.22.160.179_HRSA,447,2024-03-18
165.22.160.179,64853912235916233429,2024-03-18,OS,165.22.160.179_OS,1020,2024-03-18
171.25.193.20,74198686107399967946,2024-03-18,VA,171.25.193.20_VA,81,2024-03-18
171.25.193.77,13520457953477229971,2024-03-18,HHS,171.25.193.77_HHS,1,2024-03-18
171.25.193.77,74198686107399967946,2024-03-18,VA,171.25.193.77_VA,147,2024-03-18
171.25.193.78,74198686107399967946,2024-03-18,VA,171.25.193.78_VA,30,2024-03-18
172.98.33.195,74198686107399967946,2024-03-18,VA,172.98.33.195_VA,16,2024-03-18
173.239.204.129,13520457953477229971,2024-03-18,HHS,173.239.204.129_HHS,8,2024-03-18
173.239.204.130,13520457953477229971,2024-03-18,HHS,173.239.204.130_HHS,8,2024-03-18
173.239.204.131,13520457953477229971,2024-03-18,HHS,173.239.204.131_HHS,9,2024-03-18
173.239.204.132,13520457953477229971,2024-03-18,HHS,173.239.204.132_HHS,11,2024-03-18
173.239.204.133,13520457953477229971,2024-03-18,HHS,173.239.204.133_HHS,10,2024-03-18
173.239.204.134,13520457953477229971,2024-03-18,HHS,173.239.204.134_HHS,10,2024-03-18
178.175.129.37,00818860012482918321,2024-03-18,CDC,178.175.129.37_CDC,5,2024-03-18
183.146.83.49,13983566077459384977,2024-03-18,FDA,183.146.83.49_FDA,45,2024-03-18
183.223.222.209,13520457953477229971,2024-03-18,HHS,183.223.222.209_HHS,1,2024-03-18
184.168.131.241,74198686107399967946,2024-03-18,VA,184.168.131.241_VA,11,2024-03-18
184.170.248.5,74198686107399967946,2024-03-18,VA,184.170.248.5_VA,12,2024-03-18
185.129.62.62,15920309593055310684,2024-03-18,CMS,185.129.62.62_CMS,164,2024-03-18
185.129.62.62,13983566077459384977,2024-03-18,FDA,185.129.62.62_FDA,26,2024-03-18
185.129.62.62,13520457953477229971,2024-03-18,HHS,185.129.62.62_HHS,47,2024-03-18
