indicator,API_UserName,obs_date,OpDiv,indicator_key,observations,curr_date
102.129.153.158,50189120947314147395,2025-04-21,NIH,102.129.153.158_NIH,7,2025-04-21
102.129.153.43,50189120947314147395,2025-04-21,NIH,102.129.153.43_NIH,2,2025-04-21
102.129.153.71,50189120947314147395,2025-04-21,NIH,102.129.153.71_NIH,1,2025-04-21
103.140.63.154,15920309593055310684,2025-04-21,CMS,103.140.63.154_CMS,6493,2025-04-21
103.168.172.37,50189120947314147395,2025-04-21,NIH,103.168.172.37_NIH,14,2025-04-21
103.168.172.52,50189120947314147395,2025-04-21,NIH,103.168.172.52_NIH,6,2025-04-21
103.224.182.213,50189120947314147395,2025-04-21,NIH,103.224.182.213_NIH,22,2025-04-21
103.224.212.211,50189120947314147395,2025-04-21,NIH,103.224.212.211_NIH,60,2025-04-21
103.224.212.212,50189120947314147395,2025-04-21,NIH,103.224.212.212_NIH,18,2025-04-21
103.224.212.214,50189120947314147395,2025-04-21,NIH,103.224.212.214_NIH,26,2025-04-21
104.128.161.233,74198686107399967946,2025-04-21,VA,104.128.161.233_VA,20,2025-04-21
104.160.6.2,20790633968691748718,2025-04-21,DHA,104.160.6.2_DHA,13,2025-04-21
104.160.6.2,50189120947314147395,2025-04-21,NIH,104.160.6.2_NIH,1,2025-04-21
104.18.32.191,15920309593055310684,2025-04-21,CMS,104.18.32.191_CMS,572,2025-04-21
104.18.32.191,35664937356778434955,2025-04-21,HRSA,104.18.32.191_HRSA,2,2025-04-21
104.18.32.191,50189120947314147395,2025-04-21,NIH,104.18.32.191_NIH,16,2025-04-21
104.18.32.191,74198686107399967946,2025-04-21,VA,104.18.32.191_VA,18,2025-04-21
104.18.37.164,50189120947314147395,2025-04-21,NIH,104.18.37.164_NIH,121,2025-04-21
104.18.68.40,15920309593055310684,2025-04-21,CMS,104.18.68.40_CMS,480,2025-04-21
104.18.68.40,50189120947314147395,2025-04-21,NIH,104.18.68.40_NIH,2718,2025-04-21
104.18.69.40,15920309593055310684,2025-04-21,CMS,104.18.69.40_CMS,208,2025-04-21
104.18.69.40,50189120947314147395,2025-04-21,NIH,104.18.69.40_NIH,2386,2025-04-21
104.21.112.1,50189120947314147395,2025-04-21,NIH,104.21.112.1_NIH,18716,2025-04-21
104.21.16.1,50189120947314147395,2025-04-21,NIH,104.21.16.1_NIH,19540,2025-04-21
104.21.20.66,80363974983666420473,2025-04-21,IHS,104.21.20.66_IHS,8,2025-04-21
