indicator,API_UserName,obs_date,OpDiv,indicator_key,observations,curr_date
103.172.134.26,64853912235916233429,2024-04-09,OS,103.172.134.26_OS,1,2024-04-09
103.56.61.144,15920309593055310684,2024-04-09,CMS,103.56.61.144_CMS,58934,2024-04-09
103.56.61.144,13983566077459384977,2024-04-09,FDA,103.56.61.144_FDA,586582,2024-04-09
103.56.61.144,13520457953477229971,2024-04-09,HHS,103.56.61.144_HHS,139,2024-04-09
103.56.61.144,64853912235916233429,2024-04-09,OS,103.56.61.144_OS,13937,2024-04-09
103.77.192.88,15920309593055310684,2024-04-09,CMS,103.77.192.88_CMS,1,2024-04-09
103.77.192.88,13983566077459384977,2024-04-09,FDA,103.77.192.88_FDA,2,2024-04-09
103.77.192.88,64853912235916233429,2024-04-09,OS,103.77.192.88_OS,1,2024-04-09
104.18.3.35,00818860012482918321,2024-04-09,CDC,104.18.3.35_CDC,18,2024-04-09
104.18.3.35,15920309593055310684,2024-04-09,CMS,104.18.3.35_CMS,5,2024-04-09
104.18.32.191,00818860012482918321,2024-04-09,CDC,104.18.32.191_CDC,3,2024-04-09
104.18.32.191,74198686107399967946,2024-04-09,VA,104.18.32.191_VA,48,2024-04-09
104.18.68.40,15920309593055310684,2024-04-09,CMS,104.18.68.40_CMS,32,2024-04-09
104.18.68.40,35664937356778434955,2024-04-09,HRSA,104.18.68.40_HRSA,25,2024-04-09
104.18.69.40,15920309593055310684,2024-04-09,CMS,104.18.69.40_CMS,160,2024-04-09
104.18.69.40,35664937356778434955,2024-04-09,HRSA,104.18.69.40_HRSA,153,2024-04-09
104.21.2.24,74198686107399967946,2024-04-09,VA,104.21.2.24_VA,1,2024-04-09
104.21.28.164,00818860012482918321,2024-04-09,CDC,104.21.28.164_CDC,16,2024-04-09
104.21.28.164,15920309593055310684,2024-04-09,CMS,104.21.28.164_CMS,8,2024-04-09
104.21.57.152,00818860012482918321,2024-04-09,CDC,104.21.57.152_CDC,6,2024-04-09
104.219.232.126,15920309593055310684,2024-04-09,CMS,104.219.232.126_CMS,8,2024-04-09
104.219.232.126,35664937356778434955,2024-04-09,HRSA,104.219.232.126_HRSA,5,2024-04-09
104.219.232.126,64853912235916233429,2024-04-09,OS,104.219.232.126_OS,2,2024-04-09
104.244.42.5,00818860012482918321,2024-04-09,CDC,104.244.42.5_CDC,5198,2024-04-09
104.244.42.5,15920309593055310684,2024-04-09,CMS,104.244.42.5_CMS,2914,2024-04-09
104.244.42.5,13520457953477229971,2024-04-09,HHS,104.244.42.5_HHS,190,2024-04-09
104.26.5.196,00818860012482918321,2024-04-09,CDC,104.26.5.196_CDC,7,2024-04-09
107.186.85.2,15920309593055310684,2024-04-09,CMS,107.186.85.2_CMS,34,2024-04-09
107.186.85.2,13983566077459384977,2024-04-09,FDA,107.186.85.2_FDA,57,2024-04-09
107.186.85.2,35664937356778434955,2024-04-09,HRSA,107.186.85.2_HRSA,2,2024-04-09
107.186.85.2,64853912235916233429,2024-04-09,OS,107.186.85.2_OS,5,2024-04-09
107.186.85.3,64853912235916233429,2024-04-09,OS,107.186.85.3_OS,2,2024-04-09
107.189.13.254,15920309593055310684,2024-04-09,CMS,107.189.13.254_CMS,7,2024-04-09
107.189.13.254,13983566077459384977,2024-04-09,FDA,107.189.13.254_FDA,5,2024-04-09
107.189.13.254,35664937356778434955,2024-04-09,HRSA,107.189.13.254_HRSA,4,2024-04-09
107.189.13.254,64853912235916233429,2024-04-09,OS,107.189.13.254_OS,3,2024-04-09
107.189.8.16,35664937356778434955,2024-04-09,HRSA,107.189.8.16_HRSA,10,2024-04-09
108.61.171.103,00818860012482918321,2024-04-09,CDC,108.61.171.103_CDC,40,2024-04-09
118.193.72.187,15920309593055310684,2024-04-09,CMS,118.193.72.187_CMS,3734,2024-04-09
118.193.72.187,13983566077459384977,2024-04-09,FDA,118.193.72.187_FDA,5264,2024-04-09
118.193.72.187,13520457953477229971,2024-04-09,HHS,118.193.72.187_HHS,8,2024-04-09
118.193.72.187,64853912235916233429,2024-04-09,OS,118.193.72.187_OS,443,2024-04-09
121.164.82.32,15920309593055310684,2024-04-09,CMS,121.164.82.32_CMS,1,2024-04-09
128.199.24.210,35664937356778434955,2024-04-09,HRSA,128.199.24.210_HRSA,127,2024-04-09
13.107.136.10,15920309593055310684,2024-04-09,CMS,13.107.136.10_CMS,240904,2024-04-09
13.107.138.10,15920309593055310684,2024-04-09,CMS,13.107.138.10_CMS,270641,2024-04-09
