indicator,API_UserName,obs_date,OpDiv,indicator_key,observations,curr_date
104.18.32.191,74198686107399967946,2024-01-21,VA,104.18.32.191_VA,40,2024-01-21
104.21.2.24,74198686107399967946,2024-01-21,VA,104.21.2.24_VA,1,2024-01-21
123.254.109.77,15920309593055310684,2024-01-21,CMS,123.254.109.77_CMS,462,2024-01-21
123.254.109.77,13520457953477229971,2024-01-21,HHS,123.254.109.77_HHS,1991,2024-01-21
123.254.109.77,64853912235916233429,2024-01-21,OS,123.254.109.77_OS,1081,2024-01-21
123.254.109.77,74198686107399967946,2024-01-21,VA,123.254.109.77_VA,3,2024-01-21
136.144.43.81,13520457953477229971,2024-01-21,HHS,136.144.43.81_HHS,1,2024-01-21
136.144.43.81,64853912235916233429,2024-01-21,OS,136.144.43.81_OS,4,2024-01-21
138.199.21.209,13520457953477229971,2024-01-21,HHS,138.199.21.209_HHS,3,2024-01-21
139.59.107.152,13520457953477229971,2024-01-21,HHS,139.59.107.152_HHS,10,2024-01-21
142.4.218.114,13983566077459384977,2024-01-21,FDA,142.4.218.114_FDA,10,2024-01-21
142.4.218.114,13520457953477229971,2024-01-21,HHS,142.4.218.114_HHS,8,2024-01-21
142.4.218.114,64853912235916233429,2024-01-21,OS,142.4.218.114_OS,16,2024-01-21
146.70.103.228,74198686107399967946,2024-01-21,VA,146.70.103.228_VA,2,2024-01-21
146.70.45.166,13520457953477229971,2024-01-21,HHS,146.70.45.166_HHS,5,2024-01-21
146.70.45.166,64853912235916233429,2024-01-21,OS,146.70.45.166_OS,4,2024-01-21
146.70.45.182,13520457953477229971,2024-01-21,HHS,146.70.45.182_HHS,6,2024-01-21
146.70.45.182,64853912235916233429,2024-01-21,OS,146.70.45.182_OS,4,2024-01-21
146.70.45.213,13520457953477229971,2024-01-21,HHS,146.70.45.213_HHS,1,2024-01-21
146.70.45.221,13520457953477229971,2024-01-21,HHS,146.70.45.221_HHS,2,2024-01-21
146.70.72.131,13520457953477229971,2024-01-21,HHS,146.70.72.131_HHS,20,2024-01-21
162.210.194.35,13520457953477229971,2024-01-21,HHS,162.210.194.35_HHS,43,2024-01-21
162.210.194.35,64853912235916233429,2024-01-21,OS,162.210.194.35_OS,24,2024-01-21
171.25.193.20,13983566077459384977,2024-01-21,FDA,171.25.193.20_FDA,2,2024-01-21
171.25.193.20,64853912235916233429,2024-01-21,OS,171.25.193.20_OS,7,2024-01-21
171.25.193.20,74198686107399967946,2024-01-21,VA,171.25.193.20_VA,6,2024-01-21
171.25.193.25,13983566077459384977,2024-01-21,FDA,171.25.193.25_FDA,2,2024-01-21
171.25.193.25,64853912235916233429,2024-01-21,OS,171.25.193.25_OS,2,2024-01-21
171.25.193.77,15920309593055310684,2024-01-21,CMS,171.25.193.77_CMS,9,2024-01-21
171.25.193.77,13983566077459384977,2024-01-21,FDA,171.25.193.77_FDA,2,2024-01-21
171.25.193.77,13520457953477229971,2024-01-21,HHS,171.25.193.77_HHS,6,2024-01-21
171.25.193.77,64853912235916233429,2024-01-21,OS,171.25.193.77_OS,18,2024-01-21
171.25.193.77,74198686107399967946,2024-01-21,VA,171.25.193.77_VA,8,2024-01-21
171.25.193.78,15920309593055310684,2024-01-21,CMS,171.25.193.78_CMS,5,2024-01-21
171.25.193.78,13983566077459384977,2024-01-21,FDA,171.25.193.78_FDA,6,2024-01-21
171.25.193.78,13520457953477229971,2024-01-21,HHS,171.25.193.78_HHS,5,2024-01-21
171.25.193.78,64853912235916233429,2024-01-21,OS,171.25.193.78_OS,9,2024-01-21
171.25.193.78,74198686107399967946,2024-01-21,VA,171.25.193.78_VA,22,2024-01-21
172.98.33.195,13520457953477229971,2024-01-21,HHS,172.98.33.195_HHS,1,2024-01-21
172.98.33.195,74198686107399967946,2024-01-21,VA,172.98.33.195_VA,39,2024-01-21
184.168.131.241,74198686107399967946,2024-01-21,VA,184.168.131.241_VA,3,2024-01-21
185.129.62.62,15920309593055310684,2024-01-21,CMS,185.129.62.62_CMS,26,2024-01-21
185.129.62.62,13983566077459384977,2024-01-21,FDA,185.129.62.62_FDA,52,2024-01-21
185.129.62.62,13520457953477229971,2024-01-21,HHS,185.129.62.62_HHS,21,2024-01-21
185.129.62.62,64853912235916233429,2024-01-21,OS,185.129.62.62_OS,40,2024-01-21
185.202.220.239,13520457953477229971,2024-01-21,HHS,185.202.220.239_HHS,2,2024-01-21
185.202.220.239,74198686107399967946,2024-01-21,VA,185.202.220.239_VA,4,2024-01-21
185.202.220.65,13520457953477229971,2024-01-21,HHS,185.202.220.65_HHS,2,2024-01-21
185.220.101.182,15920309593055310684,2024-01-21,CMS,185.220.101.182_CMS,16,2024-01-21
185.220.101.182,13983566077459384977,2024-01-21,FDA,185.220.101.182_FDA,19,2024-01-21
185.220.101.182,13520457953477229971,2024-01-21,HHS,185.220.101.182_HHS,6,2024-01-21
185.220.101.182,64853912235916233429,2024-01-21,OS,185.220.101.182_OS,13,2024-01-21
185.220.101.58,15920309593055310684,2024-01-21,CMS,185.220.101.58_CMS,58,2024-01-21
185.220.101.58,13983566077459384977,2024-01-21,FDA,185.220.101.58_FDA,34,2024-01-21
185.220.101.58,13520457953477229971,2024-01-21,HHS,185.220.101.58_HHS,19,2024-01-21
185.220.101.58,64853912235916233429,2024-01-21,OS,185.220.101.58_OS,49,2024-01-21
185.220.101.60,15920309593055310684,2024-01-21,CMS,185.220.101.60_CMS,20,2024-01-21
185.220.101.60,13983566077459384977,2024-01-21,FDA,185.220.101.60_FDA,18,2024-01-21
185.220.101.60,13520457953477229971,2024-01-21,HHS,185.220.101.60_HHS,17,2024-01-21
185.220.101.60,64853912235916233429,2024-01-21,OS,185.220.101.60_OS,27,2024-01-21
