indicator,API_UserName,obs_date,OpDiv,indicator_key,observations,curr_date
104.18.32.191,00818860012482918321,2024-01-24,CDC,104.18.32.191_CDC,4,2024-01-24
104.18.32.191,15920309593055310684,2024-01-24,CMS,104.18.32.191_CMS,1,2024-01-24
104.18.32.191,74198686107399967946,2024-01-24,VA,104.18.32.191_VA,48,2024-01-24
104.18.32.68,00818860012482918321,2024-01-24,CDC,104.18.32.68_CDC,2,2024-01-24
104.21.2.24,74198686107399967946,2024-01-24,VA,104.21.2.24_VA,2,2024-01-24
104.26.5.196,00818860012482918321,2024-01-24,CDC,104.26.5.196_CDC,2,2024-01-24
136.144.19.51,13520457953477229971,2024-01-24,HHS,136.144.19.51_HHS,4,2024-01-24
136.144.43.81,13520457953477229971,2024-01-24,HHS,136.144.43.81_HHS,3,2024-01-24
138.199.21.209,13520457953477229971,2024-01-24,HHS,138.199.21.209_HHS,13,2024-01-24
138.199.21.209,64853912235916233429,2024-01-24,OS,138.199.21.209_OS,4,2024-01-24
139.59.107.152,13520457953477229971,2024-01-24,HHS,139.59.107.152_HHS,1,2024-01-24
142.4.218.114,15920309593055310684,2024-01-24,CMS,142.4.218.114_CMS,14,2024-01-24
142.4.218.114,13983566077459384977,2024-01-24,FDA,142.4.218.114_FDA,9,2024-01-24
142.4.218.114,13520457953477229971,2024-01-24,HHS,142.4.218.114_HHS,17,2024-01-24
142.4.218.114,64853912235916233429,2024-01-24,OS,142.4.218.114_OS,8,2024-01-24
146.70.103.228,13520457953477229971,2024-01-24,HHS,146.70.103.228_HHS,26,2024-01-24
146.70.103.228,74198686107399967946,2024-01-24,VA,146.70.103.228_VA,1,2024-01-24
146.70.112.126,13520457953477229971,2024-01-24,HHS,146.70.112.126_HHS,106,2024-01-24
146.70.112.126,64853912235916233429,2024-01-24,OS,146.70.112.126_OS,4,2024-01-24
146.70.45.166,13520457953477229971,2024-01-24,HHS,146.70.45.166_HHS,205,2024-01-24
146.70.45.166,64853912235916233429,2024-01-24,OS,146.70.45.166_OS,10,2024-01-24
146.70.45.166,74198686107399967946,2024-01-24,VA,146.70.45.166_VA,5,2024-01-24
146.70.45.182,13520457953477229971,2024-01-24,HHS,146.70.45.182_HHS,114,2024-01-24
146.70.45.213,13520457953477229971,2024-01-24,HHS,146.70.45.213_HHS,1,2024-01-24
146.70.45.222,13520457953477229971,2024-01-24,HHS,146.70.45.222_HHS,1,2024-01-24
146.70.72.131,13520457953477229971,2024-01-24,HHS,146.70.72.131_HHS,7,2024-01-24
146.70.72.131,64853912235916233429,2024-01-24,OS,146.70.72.131_OS,50,2024-01-24
146.70.94.236,13520457953477229971,2024-01-24,HHS,146.70.94.236_HHS,53,2024-01-24
154.6.12.53,00818860012482918321,2024-01-24,CDC,154.6.12.53_CDC,2,2024-01-24
154.6.12.53,13520457953477229971,2024-01-24,HHS,154.6.12.53_HHS,3,2024-01-24
156.146.41.94,00818860012482918321,2024-01-24,CDC,156.146.41.94_CDC,2,2024-01-24
161.35.27.144,15920309593055310684,2024-01-24,CMS,161.35.27.144_CMS,4,2024-01-24
162.210.194.35,13520457953477229971,2024-01-24,HHS,162.210.194.35_HHS,229,2024-01-24
162.210.194.35,64853912235916233429,2024-01-24,OS,162.210.194.35_OS,88,2024-01-24
162.243.161.105,15920309593055310684,2024-01-24,CMS,162.243.161.105_CMS,8259,2024-01-24
162.243.161.105,13983566077459384977,2024-01-24,FDA,162.243.161.105_FDA,7108,2024-01-24
162.243.161.105,13520457953477229971,2024-01-24,HHS,162.243.161.105_HHS,14905,2024-01-24
162.243.161.105,64853912235916233429,2024-01-24,OS,162.243.161.105_OS,11758,2024-01-24
162.243.161.105,74198686107399967946,2024-01-24,VA,162.243.161.105_VA,71,2024-01-24
171.25.193.20,15920309593055310684,2024-01-24,CMS,171.25.193.20_CMS,8,2024-01-24
171.25.193.20,13520457953477229971,2024-01-24,HHS,171.25.193.20_HHS,9,2024-01-24
171.25.193.20,64853912235916233429,2024-01-24,OS,171.25.193.20_OS,9,2024-01-24
171.25.193.25,13983566077459384977,2024-01-24,FDA,171.25.193.25_FDA,5,2024-01-24
171.25.193.25,13520457953477229971,2024-01-24,HHS,171.25.193.25_HHS,5,2024-01-24
171.25.193.25,64853912235916233429,2024-01-24,OS,171.25.193.25_OS,6,2024-01-24
171.25.193.77,13983566077459384977,2024-01-24,FDA,171.25.193.77_FDA,2,2024-01-24
171.25.193.77,13520457953477229971,2024-01-24,HHS,171.25.193.77_HHS,4,2024-01-24
171.25.193.77,64853912235916233429,2024-01-24,OS,171.25.193.77_OS,24,2024-01-24
171.25.193.77,74198686107399967946,2024-01-24,VA,171.25.193.77_VA,8,2024-01-24
171.25.193.78,15920309593055310684,2024-01-24,CMS,171.25.193.78_CMS,5,2024-01-24
171.25.193.78,13983566077459384977,2024-01-24,FDA,171.25.193.78_FDA,2,2024-01-24
171.25.193.78,13520457953477229971,2024-01-24,HHS,171.25.193.78_HHS,7,2024-01-24
171.25.193.78,64853912235916233429,2024-01-24,OS,171.25.193.78_OS,17,2024-01-24
171.25.193.78,74198686107399967946,2024-01-24,VA,171.25.193.78_VA,4,2024-01-24
172.98.33.195,13520457953477229971,2024-01-24,HHS,172.98.33.195_HHS,2,2024-01-24
172.98.33.195,64853912235916233429,2024-01-24,OS,172.98.33.195_OS,2,2024-01-24
172.98.33.195,74198686107399967946,2024-01-24,VA,172.98.33.195_VA,15,2024-01-24
173.239.204.129,13520457953477229971,2024-01-24,HHS,173.239.204.129_HHS,18,2024-01-24
173.239.204.130,13520457953477229971,2024-01-24,HHS,173.239.204.130_HHS,12,2024-01-24
173.239.204.131,13520457953477229971,2024-01-24,HHS,173.239.204.131_HHS,9,2024-01-24
173.239.204.132,13520457953477229971,2024-01-24,HHS,173.239.204.132_HHS,7,2024-01-24
173.239.204.133,13520457953477229971,2024-01-24,HHS,173.239.204.133_HHS,18,2024-01-24
173.239.204.134,13520457953477229971,2024-01-24,HHS,173.239.204.134_HHS,12,2024-01-24
173.239.204.134,64853912235916233429,2024-01-24,OS,173.239.204.134_OS,2,2024-01-24
173.239.232.50,13520457953477229971,2024-01-24,HHS,173.239.232.50_HHS,1,2024-01-24
173.53.43.7,74198686107399967946,2024-01-24,VA,173.53.43.7_VA,4,2024-01-24
175.6.103.17,13520457953477229971,2024-01-24,HHS,175.6.103.17_HHS,2,2024-01-24
184.168.131.241,74198686107399967946,2024-01-24,VA,184.168.131.241_VA,6,2024-01-24
185.129.62.62,15920309593055310684,2024-01-24,CMS,185.129.62.62_CMS,29,2024-01-24
185.129.62.62,13983566077459384977,2024-01-24,FDA,185.129.62.62_FDA,27,2024-01-24
185.129.62.62,13520457953477229971,2024-01-24,HHS,185.129.62.62_HHS,17,2024-01-24
185.129.62.62,64853912235916233429,2024-01-24,OS,185.129.62.62_OS,69,2024-01-24
185.195.19.206,13520457953477229971,2024-01-24,HHS,185.195.19.206_HHS,9,2024-01-24
185.195.19.207,13520457953477229971,2024-01-24,HHS,185.195.19.207_HHS,12,2024-01-24
185.202.220.239,13520457953477229971,2024-01-24,HHS,185.202.220.239_HHS,13,2024-01-24
185.202.220.239,64853912235916233429,2024-01-24,OS,185.202.220.239_OS,2,2024-01-24
185.202.220.239,74198686107399967946,2024-01-24,VA,185.202.220.239_VA,6,2024-01-24
185.202.220.65,13520457953477229971,2024-01-24,HHS,185.202.220.65_HHS,8,2024-01-24
185.202.220.65,64853912235916233429,2024-01-24,OS,185.202.220.65_OS,2,2024-01-24
185.220.101.182,15920309593055310684,2024-01-24,CMS,185.220.101.182_CMS,16,2024-01-24
185.220.101.182,13983566077459384977,2024-01-24,FDA,185.220.101.182_FDA,6,2024-01-24
185.220.101.182,13520457953477229971,2024-01-24,HHS,185.220.101.182_HHS,18,2024-01-24
185.220.101.182,64853912235916233429,2024-01-24,OS,185.220.101.182_OS,22,2024-01-24
185.220.101.58,15920309593055310684,2024-01-24,CMS,185.220.101.58_CMS,26,2024-01-24
185.220.101.58,13983566077459384977,2024-01-24,FDA,185.220.101.58_FDA,27,2024-01-24
185.220.101.58,13520457953477229971,2024-01-24,HHS,185.220.101.58_HHS,15,2024-01-24
185.220.101.58,64853912235916233429,2024-01-24,OS,185.220.101.58_OS,41,2024-01-24
185.220.101.60,15920309593055310684,2024-01-24,CMS,185.220.101.60_CMS,15,2024-01-24
185.220.101.60,13983566077459384977,2024-01-24,FDA,185.220.101.60_FDA,11,2024-01-24
185.220.101.60,13520457953477229971,2024-01-24,HHS,185.220.101.60_HHS,13,2024-01-24
185.220.101.60,64853912235916233429,2024-01-24,OS,185.220.101.60_OS,20,2024-01-24
185.230.63.171,00818860012482918321,2024-01-24,CDC,185.230.63.171_CDC,14,2024-01-24
185.230.63.171,13520457953477229971,2024-01-24,HHS,185.230.63.171_HHS,82,2024-01-24
185.34.33.2,15920309593055310684,2024-01-24,CMS,185.34.33.2_CMS,23,2024-01-24
185.34.33.2,13983566077459384977,2024-01-24,FDA,185.34.33.2_FDA,14,2024-01-24
185.34.33.2,13520457953477229971,2024-01-24,HHS,185.34.33.2_HHS,10,2024-01-24
185.34.33.2,64853912235916233429,2024-01-24,OS,185.34.33.2_OS,29,2024-01-24
185.44.77.71,13520457953477229971,2024-01-24,HHS,185.44.77.71_HHS,1,2024-01-24
185.44.77.71,64853912235916233429,2024-01-24,OS,185.44.77.71_OS,6,2024-01-24
191.96.227.102,13520457953477229971,2024-01-24,HHS,191.96.227.102_HHS,1,2024-01-24
191.96.227.102,64853912235916233429,2024-01-24,OS,191.96.227.102_OS,6,2024-01-24
192.166.244.248,13520457953477229971,2024-01-24,HHS,192.166.244.248_HHS,25,2024-01-24
192.166.244.248,64853912235916233429,2024-01-24,OS,192.166.244.248_OS,2,2024-01-24
192.229.221.95,00818860012482918321,2024-01-24,CDC,192.229.221.95_CDC,6,2024-01-24
192.241.239.16,15920309593055310684,2024-01-24,CMS,192.241.239.16_CMS,122,2024-01-24
192.241.239.16,13520457953477229971,2024-01-24,HHS,192.241.239.16_HHS,58,2024-01-24
192.241.239.16,64853912235916233429,2024-01-24,OS,192.241.239.16_OS,127,2024-01-24
192.42.116.191,64853912235916233429,2024-01-24,OS,192.42.116.191_OS,9,2024-01-24
192.42.116.192,13520457953477229971,2024-01-24,HHS,192.42.116.192_HHS,3,2024-01-24
192.42.116.192,64853912235916233429,2024-01-24,OS,192.42.116.192_OS,7,2024-01-24
193.176.211.173,13520457953477229971,2024-01-24,HHS,193.176.211.173_HHS,3,2024-01-24
193.176.211.195,13520457953477229971,2024-01-24,HHS,193.176.211.195_HHS,1,2024-01-24
193.176.211.195,64853912235916233429,2024-01-24,OS,193.176.211.195_OS,2,2024-01-24
194.32.122.35,00818860012482918321,2024-01-24,CDC,194.32.122.35_CDC,2,2024-01-24
198.16.66.124,13520457953477229971,2024-01-24,HHS,198.16.66.124_HHS,29,2024-01-24
198.16.66.156,13520457953477229971,2024-01-24,HHS,198.16.66.156_HHS,20,2024-01-24
198.16.66.156,64853912235916233429,2024-01-24,OS,198.16.66.156_OS,6,2024-01-24
198.16.70.28,00818860012482918321,2024-01-24,CDC,198.16.70.28_CDC,1,2024-01-24
198.16.70.28,13520457953477229971,2024-01-24,HHS,198.16.70.28_HHS,70,2024-01-24
198.16.74.203,00818860012482918321,2024-01-24,CDC,198.16.74.203_CDC,4,2024-01-24
198.16.74.203,13520457953477229971,2024-01-24,HHS,198.16.74.203_HHS,95,2024-01-24
198.16.74.203,64853912235916233429,2024-01-24,OS,198.16.74.203_OS,2,2024-01-24
198.16.74.204,00818860012482918321,2024-01-24,CDC,198.16.74.204_CDC,2,2024-01-24
198.16.74.204,13520457953477229971,2024-01-24,HHS,198.16.74.204_HHS,31,2024-01-24
198.16.74.204,64853912235916233429,2024-01-24,OS,198.16.74.204_OS,2,2024-01-24
198.16.74.205,13520457953477229971,2024-01-24,HHS,198.16.74.205_HHS,28,2024-01-24
198.16.74.205,64853912235916233429,2024-01-24,OS,198.16.74.205_OS,6,2024-01-24
198.185.159.144,74198686107399967946,2024-01-24,VA,198.185.159.144_VA,48,2024-01-24
198.185.159.145,74198686107399967946,2024-01-24,VA,198.185.159.145_VA,48,2024-01-24
198.251.81.14,74198686107399967946,2024-01-24,VA,198.251.81.14_VA,2,2024-01-24
198.98.49.203,13520457953477229971,2024-01-24,HHS,198.98.49.203_HHS,11,2024-01-24
198.98.49.203,64853912235916233429,2024-01-24,OS,198.98.49.203_OS,26,2024-01-24
207.244.71.82,00818860012482918321,2024-01-24,CDC,207.244.71.82_CDC,4,2024-01-24
207.244.71.82,13520457953477229971,2024-01-24,HHS,207.244.71.82_HHS,287,2024-01-24
207.244.71.82,64853912235916233429,2024-01-24,OS,207.244.71.82_OS,72,2024-01-24
207.244.71.84,13520457953477229971,2024-01-24,HHS,207.244.71.84_HHS,123,2024-01-24
207.244.71.84,64853912235916233429,2024-01-24,OS,207.244.71.84_OS,44,2024-01-24
207.244.89.161,13520457953477229971,2024-01-24,HHS,207.244.89.161_HHS,176,2024-01-24
207.244.89.161,64853912235916233429,2024-01-24,OS,207.244.89.161_OS,81,2024-01-24
207.244.89.162,00818860012482918321,2024-01-24,CDC,207.244.89.162_CDC,2,2024-01-24
207.244.89.162,13520457953477229971,2024-01-24,HHS,207.244.89.162_HHS,230,2024-01-24
207.244.89.162,64853912235916233429,2024-01-24,OS,207.244.89.162_OS,66,2024-01-24
208.87.233.190,13983566077459384977,2024-01-24,FDA,208.87.233.190_FDA,431,2024-01-24
208.87.233.190,13520457953477229971,2024-01-24,HHS,208.87.233.190_HHS,56,2024-01-24
212.102.39.138,00818860012482918321,2024-01-24,CDC,212.102.39.138_CDC,2,2024-01-24
212.70.149.146,13520457953477229971,2024-01-24,HHS,212.70.149.146_HHS,874,2024-01-24
216.24.57.253,00818860012482918321,2024-01-24,CDC,216.24.57.253_CDC,28,2024-01-24
216.24.57.253,15920309593055310684,2024-01-24,CMS,216.24.57.253_CMS,6065,2024-01-24
216.24.57.253,13983566077459384977,2024-01-24,FDA,216.24.57.253_FDA,6,2024-01-24
216.24.57.253,13520457953477229971,2024-01-24,HHS,216.24.57.253_HHS,47,2024-01-24
216.24.57.253,74198686107399967946,2024-01-24,VA,216.24.57.253_VA,46,2024-01-24
216.24.57.3,00818860012482918321,2024-01-24,CDC,216.24.57.3_CDC,75,2024-01-24
216.24.57.3,15920309593055310684,2024-01-24,CMS,216.24.57.3_CMS,11514,2024-01-24
216.24.57.3,13983566077459384977,2024-01-24,FDA,216.24.57.3_FDA,9,2024-01-24
216.24.57.3,13520457953477229971,2024-01-24,HHS,216.24.57.3_HHS,71,2024-01-24
216.24.57.3,74198686107399967946,2024-01-24,VA,216.24.57.3_VA,84,2024-01-24
217.138.198.196,13520457953477229971,2024-01-24,HHS,217.138.198.196_HHS,426,2024-01-24
23.106.248.251,13520457953477229971,2024-01-24,HHS,23.106.248.251_HHS,2,2024-01-24
23.106.248.251,64853912235916233429,2024-01-24,OS,23.106.248.251_OS,2,2024-01-24
23.106.249.52,00818860012482918321,2024-01-24,CDC,23.106.249.52_CDC,3,2024-01-24
23.106.249.52,13520457953477229971,2024-01-24,HHS,23.106.249.52_HHS,11,2024-01-24
23.106.56.11,13520457953477229971,2024-01-24,HHS,23.106.56.11_HHS,63,2024-01-24
23.106.56.11,64853912235916233429,2024-01-24,OS,23.106.56.11_OS,4,2024-01-24
23.106.56.21,00818860012482918321,2024-01-24,CDC,23.106.56.21_CDC,2,2024-01-24
23.106.56.21,13520457953477229971,2024-01-24,HHS,23.106.56.21_HHS,186,2024-01-24
23.106.56.21,64853912235916233429,2024-01-24,OS,23.106.56.21_OS,2,2024-01-24
23.106.56.36,13520457953477229971,2024-01-24,HHS,23.106.56.36_HHS,19,2024-01-24
23.106.56.37,00818860012482918321,2024-01-24,CDC,23.106.56.37_CDC,2,2024-01-24
23.106.56.37,13520457953477229971,2024-01-24,HHS,23.106.56.37_HHS,71,2024-01-24
23.106.56.38,13520457953477229971,2024-01-24,HHS,23.106.56.38_HHS,55,2024-01-24
23.106.56.54,00818860012482918321,2024-01-24,CDC,23.106.56.54_CDC,2,2024-01-24
23.106.56.54,13520457953477229971,2024-01-24,HHS,23.106.56.54_HHS,70,2024-01-24
23.106.56.54,64853912235916233429,2024-01-24,OS,23.106.56.54_OS,8,2024-01-24
23.216.147.64,00818860012482918321,2024-01-24,CDC,23.216.147.64_CDC,2,2024-01-24
