indicator,API_UserName,obs_date,OpDiv,indicator_key,observations,curr_date
103.151.172.28,64853912235916233429,2024-04-22,OS,103.151.172.28_OS,17,2024-04-22
103.172.134.26,15920309593055310684,2024-04-22,CMS,103.172.134.26_CMS,3,2024-04-22
103.56.61.144,15920309593055310684,2024-04-22,CMS,103.56.61.144_CMS,556287,2024-04-22
103.56.61.144,13983566077459384977,2024-04-22,FDA,103.56.61.144_FDA,198597,2024-04-22
103.56.61.144,13520457953477229971,2024-04-22,HHS,103.56.61.144_HHS,1024,2024-04-22
103.56.61.144,35664937356778434955,2024-04-22,HRSA,103.56.61.144_HRSA,53540,2024-04-22
103.56.61.144,64853912235916233429,2024-04-22,OS,103.56.61.144_OS,80687,2024-04-22
104.18.3.35,15920309593055310684,2024-04-22,CMS,104.18.3.35_CMS,12,2024-04-22
104.18.32.191,00818860012482918321,2024-04-22,CDC,104.18.32.191_CDC,3,2024-04-22
104.18.32.191,74198686107399967946,2024-04-22,VA,104.18.32.191_VA,47,2024-04-22
104.18.32.68,00818860012482918321,2024-04-22,CDC,104.18.32.68_CDC,6,2024-04-22
104.18.32.68,15920309593055310684,2024-04-22,CMS,104.18.32.68_CMS,9,2024-04-22
104.18.68.40,15920309593055310684,2024-04-22,CMS,104.18.68.40_CMS,508,2024-04-22
104.18.69.40,15920309593055310684,2024-04-22,CMS,104.18.69.40_CMS,77,2024-04-22
104.21.2.24,74198686107399967946,2024-04-22,VA,104.21.2.24_VA,3,2024-04-22
104.21.3.76,74198686107399967946,2024-04-22,VA,104.21.3.76_VA,14,2024-04-22
104.219.232.126,15920309593055310684,2024-04-22,CMS,104.219.232.126_CMS,10,2024-04-22
104.219.232.126,13983566077459384977,2024-04-22,FDA,104.219.232.126_FDA,14,2024-04-22
104.219.232.126,13520457953477229971,2024-04-22,HHS,104.219.232.126_HHS,1,2024-04-22
104.219.232.126,64853912235916233429,2024-04-22,OS,104.219.232.126_OS,3,2024-04-22
104.236.128.30,35664937356778434955,2024-04-22,HRSA,104.236.128.30_HRSA,8157,2024-04-22
104.236.128.30,64853912235916233429,2024-04-22,OS,104.236.128.30_OS,3596,2024-04-22
104.244.42.5,00818860012482918321,2024-04-22,CDC,104.244.42.5_CDC,4189,2024-04-22
104.244.42.5,15920309593055310684,2024-04-22,CMS,104.244.42.5_CMS,2969,2024-04-22
104.244.42.5,13983566077459384977,2024-04-22,FDA,104.244.42.5_FDA,3,2024-04-22
107.189.13.254,15920309593055310684,2024-04-22,CMS,107.189.13.254_CMS,19,2024-04-22
107.189.13.254,13983566077459384977,2024-04-22,FDA,107.189.13.254_FDA,16,2024-04-22
107.189.13.254,35664937356778434955,2024-04-22,HRSA,107.189.13.254_HRSA,2,2024-04-22
108.61.171.103,00818860012482918321,2024-04-22,CDC,108.61.171.103_CDC,94,2024-04-22
118.193.72.187,15920309593055310684,2024-04-22,CMS,118.193.72.187_CMS,768,2024-04-22
118.193.72.187,13983566077459384977,2024-04-22,FDA,118.193.72.187_FDA,4487,2024-04-22
118.193.72.187,13520457953477229971,2024-04-22,HHS,118.193.72.187_HHS,8,2024-04-22
118.193.72.187,35664937356778434955,2024-04-22,HRSA,118.193.72.187_HRSA,256,2024-04-22
118.193.72.187,64853912235916233429,2024-04-22,OS,118.193.72.187_OS,520,2024-04-22
128.199.24.210,35664937356778434955,2024-04-22,HRSA,128.199.24.210_HRSA,290,2024-04-22
128.199.24.210,64853912235916233429,2024-04-22,OS,128.199.24.210_OS,10,2024-04-22
13.107.136.10,15920309593055310684,2024-04-22,CMS,13.107.136.10_CMS,235951,2024-04-22
13.107.138.10,15920309593055310684,2024-04-22,CMS,13.107.138.10_CMS,242019,2024-04-22
142.4.218.114,13983566077459384977,2024-04-22,FDA,142.4.218.114_FDA,19,2024-04-22
142.4.218.114,35664937356778434955,2024-04-22,HRSA,142.4.218.114_HRSA,10,2024-04-22
142.4.218.114,64853912235916233429,2024-04-22,OS,142.4.218.114_OS,3,2024-04-22
142.54.229.249,35664937356778434955,2024-04-22,HRSA,142.54.229.249_HRSA,60,2024-04-22
142.54.229.249,74198686107399967946,2024-04-22,VA,142.54.229.249_VA,6,2024-04-22
144.172.73.6,15920309593055310684,2024-04-22,CMS,144.172.73.6_CMS,26,2024-04-22
144.172.73.6,13983566077459384977,2024-04-22,FDA,144.172.73.6_FDA,17,2024-04-22
144.172.73.6,35664937356778434955,2024-04-22,HRSA,144.172.73.6_HRSA,6,2024-04-22
144.172.73.6,64853912235916233429,2024-04-22,OS,144.172.73.6_OS,8,2024-04-22
146.70.204.163,64853912235916233429,2024-04-22,OS,146.70.204.163_OS,2,2024-04-22
146.70.45.166,64853912235916233429,2024-04-22,OS,146.70.45.166_OS,4,2024-04-22
146.70.45.166,74198686107399967946,2024-04-22,VA,146.70.45.166_VA,30,2024-04-22
146.70.57.34,74198686107399967946,2024-04-22,VA,146.70.57.34_VA,4,2024-04-22
149.88.27.196,15920309593055310684,2024-04-22,CMS,149.88.27.196_CMS,196,2024-04-22
149.88.27.198,15920309593055310684,2024-04-22,CMS,149.88.27.198_CMS,52,2024-04-22
149.88.27.212,15920309593055310684,2024-04-22,CMS,149.88.27.212_CMS,1,2024-04-22
149.88.27.218,15920309593055310684,2024-04-22,CMS,149.88.27.218_CMS,10,2024-04-22
149.88.27.218,13983566077459384977,2024-04-22,FDA,149.88.27.218_FDA,5,2024-04-22
149.88.27.218,35664937356778434955,2024-04-22,HRSA,149.88.27.218_HRSA,2,2024-04-22
149.88.27.218,64853912235916233429,2024-04-22,OS,149.88.27.218_OS,2,2024-04-22
156.146.63.162,13983566077459384977,2024-04-22,FDA,156.146.63.162_FDA,1,2024-04-22
156.146.63.162,64853912235916233429,2024-04-22,OS,156.146.63.162_OS,1,2024-04-22
156.146.63.174,15920309593055310684,2024-04-22,CMS,156.146.63.174_CMS,2,2024-04-22
159.223.199.228,15920309593055310684,2024-04-22,CMS,159.223.199.228_CMS,6,2024-04-22
159.223.199.228,13983566077459384977,2024-04-22,FDA,159.223.199.228_FDA,4,2024-04-22
159.223.199.228,35664937356778434955,2024-04-22,HRSA,159.223.199.228_HRSA,2,2024-04-22
159.223.199.228,64853912235916233429,2024-04-22,OS,159.223.199.228_OS,2,2024-04-22
162.241.216.236,64853912235916233429,2024-04-22,OS,162.241.216.236_OS,1,2024-04-22
162.241.216.236,74198686107399967946,2024-04-22,VA,162.241.216.236_VA,2,2024-04-22
162.243.130.36,13520457953477229971,2024-04-22,HHS,162.243.130.36_HHS,24,2024-04-22
162.243.139.14,15920309593055310684,2024-04-22,CMS,162.243.139.14_CMS,176,2024-04-22
162.243.139.14,13520457953477229971,2024-04-22,HHS,162.243.139.14_HHS,24,2024-04-22
162.243.139.14,35664937356778434955,2024-04-22,HRSA,162.243.139.14_HRSA,8159,2024-04-22
162.243.139.14,64853912235916233429,2024-04-22,OS,162.243.139.14_OS,3474,2024-04-22
162.247.72.192,15920309593055310684,2024-04-22,CMS,162.247.72.192_CMS,6,2024-04-22
162.247.72.192,13983566077459384977,2024-04-22,FDA,162.247.72.192_FDA,2,2024-04-22
162.247.72.192,35664937356778434955,2024-04-22,HRSA,162.247.72.192_HRSA,50,2024-04-22
162.247.72.192,64853912235916233429,2024-04-22,OS,162.247.72.192_OS,1,2024-04-22
169.150.196.154,64853912235916233429,2024-04-22,OS,169.150.196.154_OS,2,2024-04-22
171.25.193.78,35664937356778434955,2024-04-22,HRSA,171.25.193.78_HRSA,6,2024-04-22
172.98.33.195,74198686107399967946,2024-04-22,VA,172.98.33.195_VA,8,2024-04-22
179.43.159.78,15920309593055310684,2024-04-22,CMS,179.43.159.78_CMS,10,2024-04-22
179.43.159.78,64853912235916233429,2024-04-22,OS,179.43.159.78_OS,2,2024-04-22
184.168.131.241,74198686107399967946,2024-04-22,VA,184.168.131.241_VA,9,2024-04-22
184.170.248.5,74198686107399967946,2024-04-22,VA,184.170.248.5_VA,6,2024-04-22
185.129.62.62,15920309593055310684,2024-04-22,CMS,185.129.62.62_CMS,89,2024-04-22
185.129.62.62,13983566077459384977,2024-04-22,FDA,185.129.62.62_FDA,59,2024-04-22
185.129.62.62,35664937356778434955,2024-04-22,HRSA,185.129.62.62_HRSA,14,2024-04-22
185.129.62.62,64853912235916233429,2024-04-22,OS,185.129.62.62_OS,20,2024-04-22
185.195.19.206,64853912235916233429,2024-04-22,OS,185.195.19.206_OS,2,2024-04-22
185.195.19.207,64853912235916233429,2024-04-22,OS,185.195.19.207_OS,2,2024-04-22
185.202.220.239,74198686107399967946,2024-04-22,VA,185.202.220.239_VA,6,2024-04-22
185.202.220.65,64853912235916233429,2024-04-22,OS,185.202.220.65_OS,2,2024-04-22
185.216.114.10,74198686107399967946,2024-04-22,VA,185.216.114.10_VA,8,2024-04-22
185.220.101.182,15920309593055310684,2024-04-22,CMS,185.220.101.182_CMS,12,2024-04-22
185.220.101.182,13983566077459384977,2024-04-22,FDA,185.220.101.182_FDA,10,2024-04-22
185.220.101.182,35664937356778434955,2024-04-22,HRSA,185.220.101.182_HRSA,2,2024-04-22
185.220.101.182,64853912235916233429,2024-04-22,OS,185.220.101.182_OS,3,2024-04-22
185.220.101.58,15920309593055310684,2024-04-22,CMS,185.220.101.58_CMS,26,2024-04-22
185.220.101.58,13983566077459384977,2024-04-22,FDA,185.220.101.58_FDA,25,2024-04-22
185.220.101.58,35664937356778434955,2024-04-22,HRSA,185.220.101.58_HRSA,12,2024-04-22
185.220.101.58,64853912235916233429,2024-04-22,OS,185.220.101.58_OS,12,2024-04-22
185.220.101.60,15920309593055310684,2024-04-22,CMS,185.220.101.60_CMS,68,2024-04-22
185.220.101.60,13983566077459384977,2024-04-22,FDA,185.220.101.60_FDA,25,2024-04-22
185.220.101.60,35664937356778434955,2024-04-22,HRSA,185.220.101.60_HRSA,5,2024-04-22
185.220.101.60,64853912235916233429,2024-04-22,OS,185.220.101.60_OS,10,2024-04-22
185.230.63.171,00818860012482918321,2024-04-22,CDC,185.230.63.171_CDC,9,2024-04-22
185.230.63.171,15920309593055310684,2024-04-22,CMS,185.230.63.171_CMS,6,2024-04-22
185.230.63.171,35664937356778434955,2024-04-22,HRSA,185.230.63.171_HRSA,32,2024-04-22
185.32.126.65,13983566077459384977,2024-04-22,FDA,185.32.126.65_FDA,22,2024-04-22
185.32.126.65,74198686107399967946,2024-04-22,VA,185.32.126.65_VA,308,2024-04-22
185.34.33.2,15920309593055310684,2024-04-22,CMS,185.34.33.2_CMS,36,2024-04-22
185.34.33.2,13983566077459384977,2024-04-22,FDA,185.34.33.2_FDA,16,2024-04-22
185.34.33.2,64853912235916233429,2024-04-22,OS,185.34.33.2_OS,8,2024-04-22
192.229.221.95,00818860012482918321,2024-04-22,CDC,192.229.221.95_CDC,17,2024-04-22
192.229.221.95,15920309593055310684,2024-04-22,CMS,192.229.221.95_CMS,86,2024-04-22
192.241.193.124,15920309593055310684,2024-04-22,CMS,192.241.193.124_CMS,1,2024-04-22
192.241.239.16,15920309593055310684,2024-04-22,CMS,192.241.239.16_CMS,88,2024-04-22
