indicator,API_UserName,obs_date,OpDiv,indicator_key,observations,curr_date
103.28.12.56,74198686107399967946,2024-03-21,VA,103.28.12.56_VA,1,2024-03-21
103.77.192.88,15920309593055310684,2024-03-21,CMS,103.77.192.88_CMS,54,2024-03-21
103.77.192.88,13983566077459384977,2024-03-21,FDA,103.77.192.88_FDA,3,2024-03-21
103.77.192.88,35664937356778434955,2024-03-21,HRSA,103.77.192.88_HRSA,3,2024-03-21
103.77.192.88,64853912235916233429,2024-03-21,OS,103.77.192.88_OS,5,2024-03-21
104.18.32.191,00818860012482918321,2024-03-21,CDC,104.18.32.191_CDC,6,2024-03-21
104.18.32.191,15920309593055310684,2024-03-21,CMS,104.18.32.191_CMS,25,2024-03-21
104.18.32.191,74198686107399967946,2024-03-21,VA,104.18.32.191_VA,48,2024-03-21
104.18.32.68,00818860012482918321,2024-03-21,CDC,104.18.32.68_CDC,28,2024-03-21
104.21.94.85,74198686107399967946,2024-03-21,VA,104.21.94.85_VA,6,2024-03-21
104.26.5.196,00818860012482918321,2024-03-21,CDC,104.26.5.196_CDC,12,2024-03-21
104.37.135.145,74198686107399967946,2024-03-21,VA,104.37.135.145_VA,4,2024-03-21
108.61.171.103,00818860012482918321,2024-03-21,CDC,108.61.171.103_CDC,76,2024-03-21
138.199.21.209,35664937356778434955,2024-03-21,HRSA,138.199.21.209_HRSA,5,2024-03-21
142.4.218.114,13983566077459384977,2024-03-21,FDA,142.4.218.114_FDA,13,2024-03-21
142.4.218.114,13520457953477229971,2024-03-21,HHS,142.4.218.114_HHS,3,2024-03-21
142.4.218.114,64853912235916233429,2024-03-21,OS,142.4.218.114_OS,4,2024-03-21
146.70.112.126,64853912235916233429,2024-03-21,OS,146.70.112.126_OS,4,2024-03-21
146.70.45.166,64853912235916233429,2024-03-21,OS,146.70.45.166_OS,12,2024-03-21
146.70.45.166,74198686107399967946,2024-03-21,VA,146.70.45.166_VA,10,2024-03-21
146.70.45.182,64853912235916233429,2024-03-21,OS,146.70.45.182_OS,6,2024-03-21
146.70.45.221,74198686107399967946,2024-03-21,VA,146.70.45.221_VA,2,2024-03-21
149.154.158.154,13520457953477229971,2024-03-21,HHS,149.154.158.154_HHS,5,2024-03-21
165.22.160.179,15920309593055310684,2024-03-21,CMS,165.22.160.179_CMS,832,2024-03-21
165.22.160.179,13983566077459384977,2024-03-21,FDA,165.22.160.179_FDA,409,2024-03-21
165.22.160.179,13520457953477229971,2024-03-21,HHS,165.22.160.179_HHS,3,2024-03-21
165.22.160.179,35664937356778434955,2024-03-21,HRSA,165.22.160.179_HRSA,61,2024-03-21
165.22.160.179,64853912235916233429,2024-03-21,OS,165.22.160.179_OS,127,2024-03-21
171.25.193.20,13520457953477229971,2024-03-21,HHS,171.25.193.20_HHS,1,2024-03-21
171.25.193.20,74198686107399967946,2024-03-21,VA,171.25.193.20_VA,18,2024-03-21
171.25.193.77,74198686107399967946,2024-03-21,VA,171.25.193.77_VA,27,2024-03-21
171.25.193.78,13983566077459384977,2024-03-21,FDA,171.25.193.78_FDA,2,2024-03-21
171.25.193.78,74198686107399967946,2024-03-21,VA,171.25.193.78_VA,24,2024-03-21
172.102.23.21,64853912235916233429,2024-03-21,OS,172.102.23.21_OS,218,2024-03-21
172.98.33.195,74198686107399967946,2024-03-21,VA,172.98.33.195_VA,5,2024-03-21
173.239.204.129,15920309593055310684,2024-03-21,CMS,173.239.204.129_CMS,6,2024-03-21
173.239.204.129,13983566077459384977,2024-03-21,FDA,173.239.204.129_FDA,3,2024-03-21
173.239.204.129,64853912235916233429,2024-03-21,OS,173.239.204.129_OS,2,2024-03-21
182.239.114.254,74198686107399967946,2024-03-21,VA,182.239.114.254_VA,1,2024-03-21
184.168.131.241,74198686107399967946,2024-03-21,VA,184.168.131.241_VA,4,2024-03-21
184.170.248.5,74198686107399967946,2024-03-21,VA,184.170.248.5_VA,4,2024-03-21
