indicator,API_UserName,obs_date,OpDiv,indicator_key,observations,curr_date
104.18.32.191,74198686107399967946,2024-01-14,VA,104.18.32.191_VA,44,2024-01-14
104.21.79.195,00818860012482918321,2024-01-14,CDC,104.21.79.195_CDC,21,2024-01-14
123.254.109.77,74198686107399967946,2024-01-14,VA,123.254.109.77_VA,6,2024-01-14
136.144.43.81,13520457953477229971,2024-01-14,HHS,136.144.43.81_HHS,2,2024-01-14
138.199.21.209,13520457953477229971,2024-01-14,HHS,138.199.21.209_HHS,16,2024-01-14
138.199.21.209,64853912235916233429,2024-01-14,OS,138.199.21.209_OS,2,2024-01-14
138.199.21.209,74198686107399967946,2024-01-14,VA,138.199.21.209_VA,8,2024-01-14
142.4.218.114,15920309593055310684,2024-01-14,CMS,142.4.218.114_CMS,10,2024-01-14
142.4.218.114,13983566077459384977,2024-01-14,FDA,142.4.218.114_FDA,6,2024-01-14
142.4.218.114,13520457953477229971,2024-01-14,HHS,142.4.218.114_HHS,5,2024-01-14
142.4.218.114,64853912235916233429,2024-01-14,OS,142.4.218.114_OS,15,2024-01-14
146.70.113.100,13520457953477229971,2024-01-14,HHS,146.70.113.100_HHS,4,2024-01-14
146.70.45.166,13520457953477229971,2024-01-14,HHS,146.70.45.166_HHS,5,2024-01-14
146.70.45.166,64853912235916233429,2024-01-14,OS,146.70.45.166_OS,4,2024-01-14
146.70.45.166,74198686107399967946,2024-01-14,VA,146.70.45.166_VA,10,2024-01-14
146.70.45.182,13520457953477229971,2024-01-14,HHS,146.70.45.182_HHS,10,2024-01-14
146.70.45.213,13520457953477229971,2024-01-14,HHS,146.70.45.213_HHS,5,2024-01-14
146.70.45.221,74198686107399967946,2024-01-14,VA,146.70.45.221_VA,2,2024-01-14
146.70.72.131,13520457953477229971,2024-01-14,HHS,146.70.72.131_HHS,15,2024-01-14
146.70.94.236,13520457953477229971,2024-01-14,HHS,146.70.94.236_HHS,125,2024-01-14
154.39.245.192,74198686107399967946,2024-01-14,VA,154.39.245.192_VA,6,2024-01-14
154.91.255.180,74198686107399967946,2024-01-14,VA,154.91.255.180_VA,6,2024-01-14
162.210.194.35,13520457953477229971,2024-01-14,HHS,162.210.194.35_HHS,16,2024-01-14
162.210.194.35,64853912235916233429,2024-01-14,OS,162.210.194.35_OS,18,2024-01-14
162.247.74.27,13520457953477229971,2024-01-14,HHS,162.247.74.27_HHS,11,2024-01-14
171.25.193.20,15920309593055310684,2024-01-14,CMS,171.25.193.20_CMS,100,2024-01-14
171.25.193.20,13983566077459384977,2024-01-14,FDA,171.25.193.20_FDA,116,2024-01-14
171.25.193.20,13520457953477229971,2024-01-14,HHS,171.25.193.20_HHS,6,2024-01-14
171.25.193.20,64853912235916233429,2024-01-14,OS,171.25.193.20_OS,33,2024-01-14
171.25.193.20,74198686107399967946,2024-01-14,VA,171.25.193.20_VA,36,2024-01-14
171.25.193.235,13520457953477229971,2024-01-14,HHS,171.25.193.235_HHS,5,2024-01-14
171.25.193.25,15920309593055310684,2024-01-14,CMS,171.25.193.25_CMS,99,2024-01-14
171.25.193.25,13983566077459384977,2024-01-14,FDA,171.25.193.25_FDA,157,2024-01-14
171.25.193.25,13520457953477229971,2024-01-14,HHS,171.25.193.25_HHS,6,2024-01-14
171.25.193.25,64853912235916233429,2024-01-14,OS,171.25.193.25_OS,24,2024-01-14
171.25.193.77,15920309593055310684,2024-01-14,CMS,171.25.193.77_CMS,230,2024-01-14
171.25.193.77,13983566077459384977,2024-01-14,FDA,171.25.193.77_FDA,266,2024-01-14
171.25.193.77,13520457953477229971,2024-01-14,HHS,171.25.193.77_HHS,9,2024-01-14
171.25.193.77,64853912235916233429,2024-01-14,OS,171.25.193.77_OS,37,2024-01-14
171.25.193.77,74198686107399967946,2024-01-14,VA,171.25.193.77_VA,80,2024-01-14
171.25.193.78,15920309593055310684,2024-01-14,CMS,171.25.193.78_CMS,208,2024-01-14
171.25.193.78,13983566077459384977,2024-01-14,FDA,171.25.193.78_FDA,248,2024-01-14
171.25.193.78,13520457953477229971,2024-01-14,HHS,171.25.193.78_HHS,17,2024-01-14
171.25.193.78,64853912235916233429,2024-01-14,OS,171.25.193.78_OS,42,2024-01-14
171.25.193.78,74198686107399967946,2024-01-14,VA,171.25.193.78_VA,88,2024-01-14
172.104.131.24,15920309593055310684,2024-01-14,CMS,172.104.131.24_CMS,24985,2024-01-14
172.104.131.24,13983566077459384977,2024-01-14,FDA,172.104.131.24_FDA,48063,2024-01-14
172.104.131.24,13520457953477229971,2024-01-14,HHS,172.104.131.24_HHS,48447,2024-01-14
172.104.131.24,64853912235916233429,2024-01-14,OS,172.104.131.24_OS,28042,2024-01-14
172.245.92.207,13983566077459384977,2024-01-14,FDA,172.245.92.207_FDA,992,2024-01-14
172.245.92.207,13520457953477229971,2024-01-14,HHS,172.245.92.207_HHS,124,2024-01-14
172.98.33.195,74198686107399967946,2024-01-14,VA,172.98.33.195_VA,16,2024-01-14
173.239.204.129,13520457953477229971,2024-01-14,HHS,173.239.204.129_HHS,12,2024-01-14
173.239.204.130,13520457953477229971,2024-01-14,HHS,173.239.204.130_HHS,9,2024-01-14
173.239.204.131,13520457953477229971,2024-01-14,HHS,173.239.204.131_HHS,11,2024-01-14
173.239.204.132,13520457953477229971,2024-01-14,HHS,173.239.204.132_HHS,11,2024-01-14
173.239.204.133,13520457953477229971,2024-01-14,HHS,173.239.204.133_HHS,5,2024-01-14
173.239.204.134,13520457953477229971,2024-01-14,HHS,173.239.204.134_HHS,7,2024-01-14
